,budget,company,director,gross,name,released,star,writer,year,isprofit,profitability_ratio,profitability_ratio_bucket,id,imdb_id,original_title,overview,popularity,title,keywords_edited,year_released,budget_norm,popularity_norm
570,33000000,Other,Other,100125643,Se7en,22.09.1995 00:00,Morgan Freeman,Andrew Kevin Walker,1995,1,2.034110394,200,807,tt0114369,Se7en,"Two homicide detectives are on a desperate hunt for a serial killer whose crimes are based on the ""seven deadly sins"" in this dark and haunting film that takes viewers from the tortured remains of one victim to the next. The seasoned Det. Sommerset researches each sin in an effort to get inside the killer's mind, while his novice partner, Mills, scoffs at his efforts to unravel the case.",18.45743,Se7en,"self-fulfilling prophecy, detective, s.w.a.t., drug dealer, evisceration, lust and impulsiveness, rage and hate, pride and vanity, immoderateness, insomnia, investigation, pension, police, serial killer",1995,0.12105728578780829,2.7454878701283576
571,50000000,TriStar Pictures,Other,100475249,Jumanji,15.12.1995 00:00,Robin Williams,Jonathan Hensleigh,1995,1,1.00950498,100,8844,tt0113497,Jumanji,"When siblings Judy and Peter discover an enchanted board game that opens the door to a magical world, they unwittingly invite Alan -- an adult who's been trapped inside the game for 26 years -- into their living room. Alan's only hope for freedom is to finish the game, which proves risky as all three find themselves running from giant rhinoceroses, evil monkeys and other terrifying creatures.",17.015539,Jumanji,"board game, disappearance, based on children's book, new home, recluse, giant insect",1995,0.8265798650694829,2.3622446259542165
572,6000000,Other,Other,23341568,The Usual Suspects,15.09.1995 00:00,Kevin Spacey,Christopher McQuarrie,1995,1,2.890261333,290,629,tt0114814,The Usual Suspects,"Held in an L.A. interrogation room, Verbal Kint attempts to convince the feds that a mythic crime lord, Keyser Soze, not only exists, but was also responsible for drawing him and his four partners into a multi-million dollar heist that ended with an explosion in San Pedro harbor – leaving few survivors. Verbal lures his interrogators with an incredible story of the crime lord's almost supernatural prowess.",16.302466,The Usual Suspects,"law, relatives, theft, criminal, criminal mastermind, hungarian, sibling",1995,-0.9994785754242631,2.172715452214323
573,55000000,Walt Disney Pictures,Other,141600000,Pocahontas,23.06.1995 00:00,Mel Gibson,Carl Binder,1995,1,1.574545455,160,10530,tt0114148,Pocahontas,"History comes gloriously to life in Disney's epic animated tale about love and adventure in the New World. Pocahontas is a Native American woman whose father has arranged for her to marry her village's best warrior. But a vision tells her change is coming, and soon she comes face to face with it in the form of Capt. John Smith.",13.280069,Pocahontas,"culture clash, settler, forbidden love, colony, musical, gold rush, princess, romance, native american, animation, virginia, star crossed lovers, reference to pizarro, jamestown virginia, pug dog, cross cultural relationship, musket, animate tree, indian chief, based on myths or folklore, 17th century, shamanism, songs, indians vs. settlers, animal sidekick, powhatan, land claim",1995,1.0340865060346813,1.3693861912215068
574,29000001,Universal Pictures,Other,57141459,Twelve Monkeys,5.01.1996 00:00,Bruce Willis,Chris Marker,1995,1,0.97039507,100,63,tt0114746,Twelve Monkeys,"In the year 2035, convict James Cole reluctantly volunteers to be sent back in time to discover the origin of a deadly virus that wiped out nearly all of the earth's population and forced the survivors into underground communities. But when Cole is mistakenly sent to 1990 instead of 1996, he's arrested and locked up in a mental hospital. There he meets psychiatrist Dr. Kathryn Railly, and patient Jeffrey Goines, the son of a famous virus expert, who may hold the key to the mysterious rogue group, the Army of the 12 Monkeys, thought to be responsible for unleashing the killer disease.",12.297305,Twelve Monkeys,"schizophrenia, philadelphia, cassandra syndrom, stockholm syndrome, time travel, post-apocalyptic, dystopia, lethal virus, monkey, subterranean",1996,-0.04494798548302224,1.1081752788726844
575,60000000,Other,Other,106600000,GoldenEye,17.11.1995 00:00,Pierce Brosnan,Ian Fleming,1995,1,0.776666667,80,710,tt0113189,GoldenEye,James Bond must unmask the mysterious head of the Janus Syndicate and prevent the leader from utilizing the GoldenEye weapons system to inflict devastating revenge on Britain.,14.686036,GoldenEye,"cuba, falsely accused, secret identity, computer virus, secret base, secret intelligence service, kgb, satellite, special car, cossack, electromagnetic pulse, time bomb, st. petersburg russia, ejection seat, red army",1995,1.2415931469998798,1.7430811198130478
576,52000000,Universal Pictures,Martin Scorsese,42438300,Casino,22.11.1995 00:00,Robert De Niro,Nicholas Pileggi,1995,0,-0.183878846,-20,524,tt0112641,Casino,The life of the gambling paradise – Las Vegas – and its dark mafia underbelly.,10.137389,Casino,"poker, drug abuse, 1970s, overdose, illegal prostitution",1995,0.9095825214555623,0.5340866584543346
577,45000000,Other,Other,20302961,Showgirls,22.09.1995 00:00,Elizabeth Berkley,Joe Eszterhas,1995,0,-0.548823089,-50,10802,tt0114436,Showgirls,A young drifter named Nomi arrives in Las Vegas to become a dancer and soon sets about clawing and pushing her way to become a top showgirl.,17.502375,Showgirls,"dancing, female nudity, go-go dancer, spanner, seduction, striptease, sexappeal",1995,0.6190732241042844,2.4916417912189712
578,50000000,Universal Pictures,Other,100328194,Casper,26.05.1995 00:00,Bill Pullman,Joseph Oriolo,1995,1,1.00656388,100,8839,tt0112642,Casper,"Furious that her late father only willed her his gloomy-looking mansion rather than his millions, Carrigan Crittenden is ready to burn the place to the ground when she discovers a map to a treasure hidden in the house. But when she enters the rickety mansion to seek her claim, she is frightened away by a wicked wave of ghosts. Determined to get her hands on this hidden fortune, she hires afterlife therapist Dr. James Harvey to exorcise the ghosts from the mansion. Harvey and his daughter Kat move in, and soon Kat meets Casper, the ghost of a young boy who's ""the friendliest ghost you know."" But not so friendly are Casper's uncles--Stretch, Fatso and Stinkie--who are determined to drive all ""fleshies"" away.",12.812539,Casper,"halloween, friendship, supernatural, afterlife, friends, danger, ghost, disorder, young heroes, imaginary, supernatural ability, mischievous children",1995,0.8265798650694829,1.2451204083372691
579,2500000,Castle Rock Entertainment,Richard Linklater,5535405,Before Sunrise,27.01.1995 00:00,Ethan Hawke,Richard Linklater,1995,1,1.214162,120,76,tt0112471,Before Sunrise,"A dialogue marathon of a film, this fairytale love story of an American boy and French girl. During a day and a night together in Vienna their two hearts collide.",11.304979,Before Sunrise,"dialogue, sunrise, talking, soulmates, walking, austria, traveller, danube, bittersweet, romantic, vienna",1995,-1.144733224099902,0.8444228624151648
580,18000000,New Line Cinema,Other,70454098,Mortal Kombat,18.08.1995 00:00,Christopher Lambert,Ed Boon,1995,1,2.914116556,290,9312,tt0113855,Mortal Kombat,"For nine generations an evil sorcerer has been victorious in hand-to-hand battle against his mortal enemies. If he wins a tenth Mortal Kombat tournament, desolation and evil will reign over the multiverse forever. To save Earth, three warriors must overcome seemingly insurmountable odds, their own inner demons, and superhuman foes in this action/adventure movie based on one of the most popular video games of all time.",10.870138,Mortal Kombat,"martial arts, monster, island, gore, sorcerer, tournament, violence, based on video game, hand to hand combat",1995,-0.5014626371077869,0.7288455576536208
581,20000000,Other,Other,7564000,Hackers,15.09.1995 00:00,Jonny Lee Miller,Rafael Moreu,1995,0,-0.6218,-60,10428,tt0113243,Hackers,"Along with his new friends, a teenager who was arrested by the US Secret Service and banned from using a computer for writing a computer virus discovers a plot by a nefarious hacker, but they must use their computer skills to find the evidence while being pursued by the Secret Service and the evil computer genius behind the virus.",14.810519,Hackers,"female nudity, hacker, nudity, computer virus, virtual reality, computer, sexual fantasy, prank, internet, cyberpunk, teenager, new york city, secret service, computer hacker, dream sequence",1995,-0.4184599807217076,1.7761677184287057
582,10000000,Universal Pictures,Other,25588750,Billy Madison,10.02.1995 00:00,Adam Sandler,Tim Herlihy,1995,1,1.558875,160,11017,tt0112508,Billy Madison,"Billy Madison is the 27 year-old son of Bryan Madison, a very rich man who has made his living in the hotel industry. Billy stands to inherit his father's empire but only if he can make it through all 12 grades, 2 weeks per grade, to prove that he has what it takes to run the family business.",6.638116,Billy Madison,woman director,1995,-0.8334732626521044,-0.3959924784367212
583,50000000,Paramount Pictures,Other,81022101,Congo,9.06.1995 00:00,Laura Linney,Michael Crichton,1995,1,0.62044202,60,10329,tt0112715,Congo,"Eight people embark on an expedition into the Congo, a mysterious expanse of unexplored Africa where human greed and the laws of nature have gone berserk. When the thrill-seekers -- some with ulterior motives -- stumble across a race of killer apes.",7.260574,Congo,"gorilla, kongo, diamond mine, diamond",1995,0.8265798650694829,-0.23054805629791333
584,30250000,Metro-Goldwyn-Mayer (MGM),Other,72077000,Get Shorty,20.10.1995 00:00,Gene Hackman,Elmore Leonard,1995,1,1.382710744,140,8012,tt0113161,Get Shorty,"Chili Palmer is a Miami mobster who gets sent by his boss, the psychopathic ""Bones"" Barboni, to collect a bad debt from Harry Zimm, a Hollywood producer who specializes in cheesy horror films. When Chili meets Harry's leading lady, the romantic sparks fly. After pitching his own life story as a movie idea, Chili learns that being a mobster and being a Hollywood producer really aren't all that different.",12.669608,Get Shorty,"gambling, miami, based on novel, job, murder, travel, mafia, money, debt, mobster, business, hollywood, gangster, crime, violence, drug, producer, con",1995,0.006928633256949163,1.2071304769672462
585,62000000,Universal Pictures,Rob Reiner,65000000,The American President,17.11.1995 00:00,Michael Douglas,Aaron Sorkin,1995,1,0.048387097,0,9087,tt0112346,The American President,"Widowed U.S. president Andrew Shepherd, one of the world's most powerful men, can have anything he wants -- and what he covets most is Sydney Ellen Wade, a Washington lobbyist. But Shepherd's attempts at courting her spark wild rumors and decimate his approval ratings.",6.318445,The American President,"white house, usa president, new love, widower, wildlife conservation",1995,1.324595803385959,-0.4809585064571417
586,25000000,Other,Other,4064333,Tank Girl,31.03.1995 00:00,Lori Petty,Alan Martin,1995,0,-0.83742668,-80,9067,tt0114614,Tank Girl,"Based on the British cult comic-strip, our tank-riding anti-heroine fights a mega-corporation, which controls the world's water supply.",7.602087,Tank Girl,"destroy, dystopia, reincarnation, desert, artial arts, woman director",1995,-0.21095333975650918,-0.13977659711851376
587,9500000,Other,Other,30862146,Powder,27.10.1995 00:00,Mary Steenburgen,Victor Salva,1995,1,2.248646947,220,12665,tt0114168,Powder,"Harassed by classmates who won't accept his shocking appearance, a shy young man known as ""Powder"" struggles to fit in. But the cruel taunts stop when Powder displays a mysterious power that allows him to do incredible things. This phenomenon changes the lives of all those around him in ways they never could have imagined.",12.133094,Powder,"dead animal, shot to death, teenage boy, held at gunpoint, teacher student relationship, albino, fainting, jacobs ladder, christ allegory, psionic power, healing power, looking pale, flickering light, extrasensory perception",1995,-0.8542239267486242,1.0645292915067324
588,35000000,Metro-Goldwyn-Mayer (MGM),Other,60074103,Species,7.07.1995 00:00,Natasha Henstridge,Dennis Feldman,1995,1,0.716402943,70,9348,tt0114508,Species,"In 1993, the Search for Extra Terrestrial Intelligence Project receives a transmission detailing an alien DNA structure, along with instructions on how to splice it with human DNA. The result is Sil, a sensual but deadly creature who can change from a beautiful woman to an armour-plated killing machine in the blink of an eye.",13.492845,Species,"telepathy, dna, paranoia, genetics, instinct, femme fatale, alien, on the run, decapitation, sexual attraction, los angeles, cocoon, genetic engineering, scientists, alien dna",1995,0.20405994217388765,1.4259403721702733
