,budget,company,country,director,genre,gross,name,rating,released,runtime,score,star,votes,writer,year,isprofit,profitability_ratio,profitability_ratio_bucket,adult,id,imdb_id,original_title,overview,popularity,tagline,title,genres_edited,spoken_languages_edited,production_countries_edited,keywords_edited,year_released
2835,30000000,Other,USA,Other,Action,40259119,Hanna,PG-13,8.04.2011 00:00,111,6.8,Saoirse Ronan,166517,Seth Lochhead,2011,1,0.341970633,30,FALSE,50456,tt0993842,Hanna,"A 16-year-old girl raised by her father to be the perfect assassin is dispatched on a mission across Europe. Tracked by a ruthless operatives, she faces startling revelations about her existence and questions about her humanity.",8.071196,Adapt or die.,Hanna,"Action, Thriller, Adventure","en, fr, de, it, ar, es","DE, GB, US","assassin, self sacrifice, strip club, secret agent, training, british, road trip, dead animal, teenage girl, pistol, duringcreditsstinger",2011
2836,50200000,Universal Pictures,USA,Other,Romance,62495645,The Adjustment Bureau,PG-13,4.03.2011 00:00,106,7.1,Matt Damon,211918,George Nolfi,2011,1,0.244933167,20,FALSE,38050,tt1385826,The Adjustment Bureau,"A man glimpses the future Fate has planned for him – and chooses to fight for his own destiny. Battling the powerful Adjustment Bureau across, under and through the streets of New York, he risks his destined greatness to be with the only woman he's ever loved.",9.420301,Fight for your fate.,The Adjustment Bureau,"Science Fiction, Thriller, Romance",en,US,"hotel, dancer, hat, senator, future, honesty, plan, kiss, speech, marriage, politician, alone, fate, foot chase, covert agency, courthouse, political campaign, based on short story",2011
2837,13000000,Other,Other,Other,Drama,3185812,La piel que habito,R,2.12.2011 00:00,120,7.6,Antonio Banderas,112125,Thierry Jonquet,2011,0,-0.754937538,-80,FALSE,63311,tt1189073,La piel que habito,A brilliant plastic surgeon creates a synthetic skin that withstands any kind of damage. His guinea pig: a mysterious and volatile woman who holds the key to his obsession.,9.782542,,The Skin I Live In,"Drama, Horror, Mystery, Thriller",es,ES,"face transplant, dress, plastic surgeon, skin",2011
2838,25000000,Other,USA,Other,Action,51580136,The Grey,R,27.01.2012 00:00,117,6.8,Liam Neeson,214403,Joe Carnahan,2011,1,1.06320544,110,FALSE,75174,tt1601913,The Grey,An oil drilling team struggles to survive after a plane crash strands them in the wilds of Alaska. Hunting them is a pack of wolves that sees them as intruders.,14.31675,Live or Die on This Day,The Grey,"Action, Drama, Thriller",en,"CA, US","alcohol, isolation, wolf, wilderness, forest, stranded, alaska, survival, airplane crash, fear, howling, death, animal killing, freezing, animal attack, campfire, male camaraderie, gun in mouth, aftercreditsstinger, bar fight, eaten alive, eaten by animal",2012
2839,110000000,DreamWorks,USA,Other,Action,85468508,Real Steel,PG-13,7.10.2011 00:00,127,7.1,Hugh Jackman,268336,John Gatins,2011,0,-0.223013564,-20,FALSE,39254,tt0433035,Real Steel,"In the near-future, Charlie Kenton is a washed-up fighter who retired from the ring when robots took over the sport. After Charlie's robot is trashed, he reluctantly teams up with his estranged son Max to rebuild and train an unlikely contender.",19.265552,"If you get one shot, make it real.",Real Steel,"Action, Science Fiction, Drama",en,"IN, US","father son relationship, fight, sport, robot, prizefighting, father son reunion, robot fighting",2011
2840,135000000,Paramount Pictures,USA,Other,Animation,123477607,Rango,PG,4.03.2011 00:00,107,7.2,Johnny Depp,198267,John Logan,2011,0,-0.085351059,-10,FALSE,44896,tt1192628,Rango,"When Rango, a lost family pet, accidentally winds up in the gritty, gun-slinging town of Dirt, the less-than-courageous lizard suddenly finds he stands out. Welcomed as the last hope the town has been waiting for, new Sheriff Rango is forced to play his new role to the hilt.",10.581925,Heroes come in all different colors.,Rango,"Animation, Comedy, Family, Western, Adventure",en,US,"sheriff, nevada, pet, rango, chameleon, las vegas, cactus, terrarium, construction site, armadillo, disillusionment",2011
2841,6000000,Other,USA,Other,Drama,4106,The Good Doctor,PG-13,31.08.2012 00:00,91,5.6,Orlando Bloom,5532,John Enbom,2011,0,-0.999315667,-100,FALSE,65650,tt1582271,The Good Doctor,"Dr. Martin Blake, who has spent his life looking for respect, meets an 18-year-old patient named Diane, suffering from a kidney infection, and gets a much-needed boost of self-esteem. However, when her health starts improving, Martin fears losing her, so he begins tampering with her treatment, keeping Diane sick and in the hospital right next to him.",8.278079,Do no harm.,The Good Doctor,"Drama, Thriller","en, es",US,,2012
2842,32000000,Other,USA,Other,Drama,13303319,The Tree of Life,PG-13,21.10.2011 00:00,139,6.8,Brad Pitt,146243,Terrence Malick,2011,0,-0.584271281,-60,FALSE,8967,tt0478304,The Tree of Life,"The impressionistic story of a Texas family in the 1950s. The film follows the life journey of the eldest son, Jack, through the innocence of childhood to his disillusioned adult years as he tries to reconcile a complicated relationship with his father. Jack finds himself a lost soul in the modern world, seeking answers to the origins and meaning of life while questioning the existence of faith.",11.204539,Nothing stands still.,The Tree of Life,"Drama, Fantasy",en,US,"philosophy, father son relationship, red hair, brother sister relationship, sun, telegram, tree, meteor, afterlife, death of a child, independent film, spirituality, outer space, dinosaur, voice over, very little dialogue, tarkovskyesque",2011
2843,20000000,Fox Searchlight Pictures,USA,Other,Comedy,82584160,The Descendants,R,9.12.2011 00:00,115,7.3,George Clooney,213733,Alexander Payne,2011,1,3.129208,310,FALSE,65057,tt1033575,The Descendants,"With his wife Elizabeth on life support after a boating accident, Hawaiian land baron, Matt King takes his daughters on a trip from Oahu to Kauai to confront the young real estate broker, who was having an affair with Elizabeth before her misfortune.",11.794753,The South Pacific ain't that terrific.,The Descendants,"Comedy, Drama",en,US,"hawaii, father-in-law, daughter, cheating wife, beach house, boating accident, estate, dying mother, beautiful girl, teenage daughter, trustee, trust fund, wild girl, wild child, realtor",2011
2844,40000000,Universal Pictures,USA,Other,Adventure,37412945,Paul,R,18.03.2011 00:00,104,7,Simon Pegg,205426,Simon Pegg,2011,0,-0.064676375,-10,FALSE,39513,tt1092026,Paul,"For the past 60 years, a space-traveling smart-ass named Paul has been locked up in a top-secret military base, advising world leaders about his kind. But when he worries he’s outlived his usefulness and the dissection table is drawing uncomfortably close, Paul escapes on the first RV that passes by his compound in Area 51. Fortunately, it contains the two earthlings who are most likely to rescue and harbor an alien on the run.",10.24382,Who's up for a close encounter?,Paul,"Adventure, Comedy, Science Fiction",en,"US, GB","san diego, alien, area 51, alien space craft, shot in the knee, duringcreditsstinger, 1980s",2011
2845,52000000,Universal Pictures,USA,Other,Comedy,37081475,The Change-Up,R,5.08.2011 00:00,112,6.3,Jason Bateman,144130,Jon Lucas,2011,0,-0.286894712,-30,FALSE,49520,tt1488555,The Change-Up,"Dave is a married man with two kids and a loving wife , and Mitch is a single man who is at the prime of his sexual life. One fateful night while Mitch and Dave are peeing in a fountain when lightning strikes, they switch bodies.",6.906145,Who says men can't change?,The Change-Up,Comedy,en,US,"jealousy, chance, wish, change, man change, co-worker, body-swap",2011
2846,60000000,Warner Bros.,USA,Steven Soderbergh,Drama,75658097,Contagion,PG-13,9.09.2011 00:00,106,6.6,Matt Damon,189798,Scott Z. Burns,2011,1,0.260968283,30,FALSE,39538,tt1598778,Contagion,"As an epidemic of a lethal airborne virus - that kills within days - rapidly grows, the worldwide medical community races to find a cure and control the panic that spreads faster than the virus itself.",8.244359,Nothing spreads like fear,Contagion,"Drama, Thriller, Science Fiction","en, cn, zh","US, AE","saving the world, mutation, infection, terminal illness, quarantine, outbreak, medical, vaccine, lethal virus, scientist, epidemic",2011
2847,60000000,Warner Bros.,USA,Steven Soderbergh,Drama,75658097,Contagion,PG-13,9.09.2011 00:00,106,6.6,Matt Damon,189798,Scott Z. Burns,2011,1,0.260968283,30,FALSE,49830,tt1189374,Contagion,Seven misfits are trapped by a flesh eating slime creature. And no TV!,1.574947,Unleashed and Hungry!,Bio Slime,"Horror, Action, Thriller, Science Fiction",en,,,2011
2848,11000000,Other,USA,Other,Crime,1987762,Killer Joe,R,29.06.2012 00:00,102,6.7,Matthew McConaughey,63334,Tracy Letts,2011,0,-0.819294364,-80,FALSE,73567,tt1726669,Killer Joe,A cop (Matthew McConaughey) who moonlights as a hit man agrees to kill the hated mother of a desperate drug dealer (Emile Hirsch) in exchange for a tumble with the young man's virginal sister (Juno Temple).,6.452069,A Totally Deep-Fried Texas Redneck Trailer Park Murder Story.,Killer Joe,"Crime, Drama, Thriller",en,US,"trailer park, gun, texas, deal, psychopath, sexual humiliation, money, lingerie, arson, drug, police detective, physical abuse, neo-noir, burial, pizza shop",2012
2849,18000000,Other,USA,Other,Biography,43853424,Soul Surfer,PG,8.04.2011 00:00,112,7.1,AnnaSophia Robb,38348,Sean McNamara,2011,1,1.436301333,140,FALSE,43959,tt1596346,Soul Surfer,"Soul Surfer is the inspiring true story of teen surfer Bethany Hamilton. Bethany lost her left arm in a shark attack and courageously overcame all odds to become a champion again, through her sheer determination and unwavering faith.Bethany (AnnaSophia Robb) was born to surf. A natural talent who took to the waves at a young age, she was leading an idyllic life on Kauai, participating in national surf competitions with her best friend Alana (Lorraine Nicholson), when everything changed. On Halloween morning, a 14-foot tiger shark came out of nowhere and seemed to shatter all her dreams.Soul Surfer reveals Bethany's fight to recover from her ordeal and how she grappled with the question of her future. Strengthened by the love of her parents, Tom (Dennis Quaid) and Cheri (Helen Hunt), and supported by her youth group leader Sara (Carrie Underwood), Bethany refuses to give in or give up, and begins a bold return to the water.",11.009053,"When you come back from a loss, beat the odds, and never say never, you find a champion.",Soul Surfer,"Family, Action, Drama",en,US,"competition, based on novel, shark attack, surfing, biography, sport, duringcreditsstinger",2011
2850,8000000,Summit Entertainment,USA,Other,Comedy,35014192,50/50,R,30.09.2011 00:00,100,7.7,Joseph Gordon-Levitt,285675,Will Reiser,2011,1,3.376774,340,FALSE,40807,tt1306980,50/50,"Inspired by a true story, a comedy centered on a 27-year-old guy who learns of his cancer diagnosis, and his subsequent struggle to beat the disease.",11.869481,It takes a pair to beat the odds.,50/50,"Comedy, Drama",en,US,"painter, father son relationship, therapist, cancer, psychologist, best friend, doctor, patient, vomiting, driver's license, chemotherapy, therapist patient relationship",2011
2851,36000000,New Line Cinema,USA,Other,Comedy,45060734,Hall Pass,R,25.02.2011 00:00,105,5.9,Owen Wilson,108256,Pete Jones,2011,1,0.251687056,30,FALSE,48988,tt0480687,Hall Pass,"When best buds Rick and Fred begin to show signs of restlessness at home, their wives take a bold approach to revitalize their marriages: they grant the guys a ""hall pass"", one week of freedom to do whatever they want. At first, it seems like a dream come true, but they quickly discover that their expectations of the single life - and themselves - are completely and hilariously out of sync with reality.",9.13273,"One Week, No Rules",Hall Pass,Comedy,en,US,"wife husband relationship, daydream, marriage, freedom, friends",2011
2852,80000000,Warner Bros.,USA,Other,Comedy,254464305,The Hangover Part II,R,26.05.2011 00:00,102,6.5,Bradley Cooper,402097,Craig Mazin,2011,1,2.180803813,220,FALSE,45243,tt1411697,The Hangover Part II,"The Hangover crew heads to Thailand for Stu's wedding. After the disaster of a bachelor party in Las Vegas last year, Stu is playing it safe with a mellow pre-wedding brunch. However, nothing goes as planned and Bangkok is the perfect setting for another adventure with the rowdy group.",21.893532,The Wolfpack Is Back,The Hangover Part II,Comedy,"en, th",US,"sun glasses, interpol, undercover cop, hangover, duringcreditsstinger",2011
2853,200000000,Walt Disney Pictures,USA,Other,Animation,191452396,Cars 2,G,24.06.2011 00:00,106,6.2,Owen Wilson,116477,John Lasseter,2011,0,-0.04273802,0,FALSE,49013,tt1216475,Cars 2,Star race car Lightning McQueen and his pal Mater head overseas to compete in the World Grand Prix race. But the road to the championship becomes rocky as Mater gets caught up in an intriguing adventure of his own: international espionage.,13.693002,Ka-ciao!,Cars 2,"Animation, Family, Adventure, Comedy","en, ja, it, fr",US,"car race, sequel, comedy, anthropomorphism, best friend, duringcreditsstinger",2011
