,budget,company,director,gross,name,released,score,star,votes,writer,year,isprofit,profitability_ratio,profitability_ratio_bucket,adult,id,imdb_id,original_title,overview,popularity,tagline,title,genres_edited,spoken_languages_edited,production_countries_edited,keywords_edited,year_released,budget_norm,score_norm,votes_norm,popularity_norm
213,31000000,Other,Other,35419397,Mermaids,14.12.1990 00:00,6.6,Cher,23765,Patty Dann,1990,1,0.142561194,10,FALSE,4587,tt0100140,Mermaids,"Fifteen-year-old Charlotte Flax is tired of her wacky mom moving their family to a different town any time she feels it is necessary. When they move to a small Massachusetts town and Mrs. Flax begins dating a shopkeeper, Charlotte and her 9-year-old sister, Kate, hope that they can finally settle down. But when Charlotte's attraction to an older man gets in the way, the family must learn to accept each other for who they truly are.",5.55237,Mom is many things... normal isn't one of them.,Mermaids,"Comedy, Drama, Romance",en,US,"dress, swimming, kennedy assassination, polka dot, aspiring nun, gynecological exam, jewish girl, shoe salesman, polka dot dress, roman catholic, bell ringing, reference to joan of arc, bell tower, 1960s",1990,0.011713938459966032,0.3675416419096717,-0.6050374004884306,-0.7471844328519174
214,20000000,Other,Other,44143410,Young Guns II,1.08.1990 00:00,6.5,Emilio Estevez,25680,John Fusco,1990,1,1.2071705,120,FALSE,9086,tt0100994,Young Guns II,"Only three of the original five ""young guns"" -- Billy the Kid (Emilio Estevez), Jose Chavez y Chavez (Lou Diamond Phillips), and Doc Scurlock (Kiefer Sutherland) -- return in Young Guns, Part 2, which is the story of Billy the Kid and his race to safety in Old Mexico while being trailed by a group of government agents led by Pat Garrett",11.977636,"Yoo-Hoo, I'll make ya famous!",Young Guns II,"Western, Adventure",en,US,"male nudity, female nudity, prison, mexico, prostitute, sheriff, mexican standoff, billy the kid, outlaw, sequel, native american, escape, cowboy",1990,-0.4548868657584014,0.24948245779038572,-0.5748403949951556,1.0536849451591852
215,5200000,Other,Other,2459895,Class of 1999,11.05.1990 00:00,5.8,Bradley Gregg,5119,Mark L. Lester,1990,0,-0.526943269,-50,FALSE,23535,tt0099277,Class of 1999,"The time is in the future and the youth gang violence is so high that the areas around some schools have become ""free-fire zones"", into which not even the police will venture. When Miles Langford, the head of Kennedy High School, decides to take his school back from the gangs, robotics specialist Dr. Robert Forrest provides ""tactical education units"". These are amazingly human-like androids that have been programmed to teach and are supplied with devastatingly effective solutions to discipline problems. So when he violent, out-of-control students of Kennedy High report for class tomorrow, they're going to get a real education... in staying alive!",6.700173,Staying after school can be deadly!,Class of 1999,"Science Fiction, Thriller",en,US,"cyborg, killer robot, future, dystopia, violence in schools, murder, teacher, school, b movie, cyberpunk, los angeles, robot, juvenile delinquent, drug, gang warfare, parolee",1990,-1.0826770387067504,-0.5769318310446193,-0.8990600450981464,-0.4254789540920842
216,12000000,Other,Other,46044400,Marked for Death,5.10.1990 00:00,5.9,Steven Seagal,16347,Michael Grais,1990,1,2.837033333,280,FALSE,10173,tt0100114,Marked for Death,"Just retired from the Drug Enforcement Agency, John Hatcher (Seagal) returns to his hometown and quickly discovers that drugs have infiltrated his old neighborhood. Determined to drive the dealers out, Hatcher crosses pathes with a ferocious Jamaican druglord who vowes that Hatcher and his family are now marked for death.",5.845712,He's a good cop. In a bad mood.,Marked for Death,"Action, Thriller",en,US,"voodoo, cop, murder, family",1990,-0.7942329051899414,-0.45887264692533225,-0.7220094040127721,-0.6649667277663174
217,35000000,Other,Other,31053601,Air America,10.08.1990 00:00,5.7,Mel Gibson,23326,Christopher Robbins,1990,0,-0.112754257,-10,FALSE,11856,tt0099005,Air America,"Air America was the CIA's private airline operating in Laos during the Vietnam War, running anything and everything from soldiers to foodstuffs for local villagers. After losing his pilot's license, Billy Covington is recruited into it, and ends up in the middle of a bunch of lunatic pilots, gun-running by his friend Gene Ryack, and opium smuggling by his own superiors.",10.274376,The few. The proud. The totally insane.,Air America,"Action, Adventure, Comedy, Drama","en, lo",US,"cia, refugee camp, pilot, drug smuggle, airplane, laos, drug",1990,0.18138695817573602,-0.6949910151639053,-0.6119598471785338,0.5762963394903785
218,20000000,Other,Other,21413105,Quigley Down Under,19.10.1990 00:00,6.8,Tom Selleck,16185,John Hill,1990,1,0.07065525,10,FALSE,9588,tt0102744,Quigley Down Under,"American Matt Quigley answers Australian land baron Elliott Marston's ad for a sharpshooter to kill the dingoes on his property. But when Quigley finds out that Marston's real target is the aborigines, Quigley hits the road. Now, even American expatriate Crazy Cora can't keep Quigley safe in his cat-and-mouse game with the homicidal Marston.",12.620366,There's a price on his head. A girl on his mind. And a twinkle in his eye.,Quigley Down Under,"Romance, Action, Adventure, Western, Drama",en,"AU, US","australian, chase",1990,-0.4548868657584014,0.6036600101482448,-0.7245639287594617,1.233828891780084
219,18000000,Other,Other,29381956,Pacific Heights,28.09.1990 00:00,6.4,Melanie Griffith,15129,Daniel Pyne,1990,1,0.632330889,60,FALSE,2990,tt0100318,Pacific Heights,A couple works hard to renovate their dream house and become landlords to pay for it. Unfortunately one of their tenants has plans of his own.,4.817146,Where terror lives.,Pacific Heights,"Crime, Thriller",en,US,"san francisco, cheating, staircase, attempted murder, con man, ladder, lodger, suspense, extreme violence, psychopathy, home ownership, vecino",1990,-0.5397233756162864,0.13142327367109974,-0.7412156456267716,-0.9532525376710539
220,47000000,Warner Bros.,Other,15691192,The Bonfire of the Vanities,21.12.1990 00:00,5.5,Tom Hanks,18886,Michael Cristofer,1990,0,-0.666144851,-70,FALSE,9586,tt0099165,The Bonfire of the Vanities,"After his mistress runs over a young teen, a Wall Street hotshot sees his life unravel in the spotlight, and attracting the interest of a down and out reporter.",5.507082,"Take one Wall Street tycoon, his Fifth Avenue mistress, a reporter hungry for fame, and make the wrong turn in The Bronx...then sit back and watch the sparks fly.",The Bonfire of the Vanities,"Comedy, Drama",en,US,"black people, journalist, success, bad luck, broker",1990,0.690406017323046,-0.9311093834024783,-0.6819727476433595,-0.7598777240543932
221,25000000,Other,Other,6939946,Almost an Angel,19.12.1990 00:00,5.4,Paul Hogan,3294,Paul Hogan,1990,0,-0.72240216,-70,FALSE,25943,tt0099018,Almost an Angel,"Terry Dean is an electronics wizard and thief. After he is released from jail, he is hit by a car while saving a little girl's life. While in the hospital, he dreams that God visits him and tells him he's an Angel, and must start doing good things to make up for his past life. Not believing it at first, he soon becomes convinced he must be an Angel. Not having any Angel powers yet, he must use his own experiences and talents to make good things happen.",2.862209,Who does he think he is?,Almost an Angel,"Fantasy, Comedy, Science Fiction",en,US,angel,1990,-0.24279559111368892,-1.0491685675217644,-0.9278378701765939,-1.501181009308009
222,1500000,Other,Other,5728953,Hardware,14.09.1990 00:00,5.9,Dylan McDermott,10546,Steve MacManus,1990,1,2.819302,280,FALSE,11309,tt0099740,Hardware,"It was the movie that stunned audiences, shocked the MPAA and marked the debut of one of the most uncompromising filmmakers in modern horror. Golden Globe winner Dylan McDermott (The Practice) stars as a post-apocalyptic scavenger who brings home a battered cyborg skull for his metal-sculptor girlfriend. But this steel scrap contains the brain of the M.A.R.K. 13, the military's most ferocious bio-mechanical combat droid. It is cunning, cruel and can reassemble itself. Tonight, it is reborn....and no flesh shall be spared. Stacey Travis (Ghost World) co-stars - along with appearances by Iggy Pop, Lemmy of Motörhead and music by Ministry and Public Image Ltd.",6.026159,You can't stop progress.,Hardware,"Horror, Science Fiction, Thriller",en,"GB, US","male nudity, female nudity, killer robot, nudity, artist, post-apocalyptic, dystopia, murder, robot as menace, independent film, gore, disembodied head, blood, cyberpunk, sculpture, violence, apartment, voyeur",1990,-1.2396245819438376,-0.45887264692533225,-0.8134834660840454,-0.6143911598981592
223,23000000,Other,Other,27441977,Memphis Belle,12.10.1990 00:00,6.9,Matthew Modine,23909,Monte Merrick,1990,1,0.193129435,20,FALSE,12651,tt0100133,Memphis Belle,"The ""Memphis Belle"" is a World War II bomber, piloted by a young crew on dangerous bombing raids into Europe. The crew only have to make one more bombing raid before they have finished their duty and can go home. In the briefing before their last flight, the crew discover that the target for the day is Dresden, a heavily-defended city that invariably causes many Allied casualties",8.854911,Brave young men who rode on the wings of victory.,Memphis Belle,"Drama, War, Action",en,"JP, GB, US","world war ii, bomber, danger of life, mission, soldier",1990,-0.3276321009715739,0.7217191942675317,-0.6027667118247065,0.17844961195279008
224,7000000,Other,Other,4348368,Dark Angel,28.09.1990 00:00,6.0,Dolph Lundgren,8214,Jonathan Tydor,1990,0,-0.378804571,-40,FALSE,19384,tt0099817,Dark Angel,"Jack Caine is a Houston vice cop who's forgotten the rule book. His self-appointed mission is to stop the drugs trade and the number one supplier Victor Manning. Whilst involved in an undercover operation to entrap Victor Manning, his partner gets killed, and a sinister newcomer enters the scene...",7.958502,"Jack Caine. Houston cop. Human. What he's up against, isn't.",Dark Angel,"Action, Thriller, Science Fiction, Crime, Horror",en,US,"evidence, overdose, heroin, cop, alien, shootout, undercover cop, drug",1990,-1.0063241798346538,-0.3408134628060463,-0.8502560074993547,-0.07279531989494246
225,18000000,Other,Other,2742912,Desperate Hours,5.10.1990 00:00,5.4,Mickey Rourke,5702,Joseph Hayes,1990,0,-0.847616,-80,FALSE,31676,tt0099409,Desperate Hours,A criminal holds a wealthy family hostage.,3.233994,Desire is the deadliest weapon of all.,Desperate Hours,"Mystery, Thriller",en,US,"suspense, family hostage",1990,-0.5397233756162864,-1.0491685675217644,-0.8898669097443191,-1.3969773511709205
226,38000000,Paramount Pictures,Other,80818974,Another 48 Hrs.,8.06.1990 00:00,5.8,Eddie Murphy,32058,Roger Spottiswoode,1990,1,1.126815105,110,FALSE,11595,tt0099044,Another 48 Hrs.,"For the past four years, San Francisco cop Jack Cates has been after an unidentified drug kingpin who calls himself the ""Ice Man"". Jack finds a picture that proves that the Ice Man has put a price on the head of Reggie Hammond, who is scheduled to be released from prison on the next day.",6.938921,The boys are back in town.,Another 48 Hrs.,"Thriller, Action, Comedy, Crime, Drama","cn, en",US,"prison, gas station, drug dealer, investigation, weapon, shootout, motorcycle, convict, tough cop, blast",1990,0.3086417229625635,-0.5769318310446193,-0.47426780959771014,-0.35856281983999355
227,22000000,Columbia Pictures Corporation,Other,37963281,Postcards from the Edge,14.09.1990 00:00,6.7,Meryl Streep,12832,Carrie Fisher,1990,1,0.725603682,70,FALSE,22414,tt0100395,Postcards from the Edge,"Substance-addicted Hollywood actress Suzanne Vale is on the skids. After a spell at a detox centre her film company insists as a condition of continuing to employ her that she live with her mother Doris Mann, herself once a star and now a champion drinker. Such a set-up is bad news for Suzanne who has struggled for years to get out of her mother's shadow, and who finds her mother still treats her like a child. Despite these problems - and further ones to do with the men in in her life - Suzanne can begin to see the funny side of her situation, and it also starts to occur to her that not only do daughters have mothers, mothers do too.",2.523655,"Having a wonderful time, wish I were here.",Postcards from the Edge,"Comedy, Drama",en,US,hollywood,1990,-0.37005035590051644,0.48560082602895877,-0.7774362835474258,-1.5960707043654851
228,15000000,Other,Other,15260154,Quick Change,13.07.1990 00:00,6.8,Bill Murray,16870,Jay Cronley,1990,1,0.0173436,0,FALSE,10729,tt0100449,Quick Change,"With the aid of his girlfriend, Phyllis Potter, and best friend, Loomis, Grimm enters a Manhattan bank dressed as a clown, creates a hostage situation and executes a flawless robbery. The only thing left for the trio to do is make their getaway out of the city and to the airport. It sounds simple enough, but it seems that fate deserts them immediately after the bank heist. One mishap after another conspires to keep these robbers from reaching freedom.",4.122959,The bank robbery was easy. But getting out of New York was a nightmare.,Quick Change,"Comedy, Crime",en,US,"new york city, bank robbery, jousting, getaway, crime gone awry, bumbler, hostage negotiator, clown makeup",1990,-0.6669781404031139,0.6036600101482448,-0.7137623889354965,-1.1478188188045344
229,19000000,Other,Other,10005969,The Two Jakes,10.08.1990 00:00,6.1,Jack Nicholson,9111,Robert Towne,1990,0,-0.473370053,-50,FALSE,32669,tt0100828,The Two Jakes,"This sequel to the classic Chinatown finds private detective Jake Gittes still haunted from the events of the first film. Hired by a man to investigate his wife's infidelities, Jake once again finds himself involved in a complicated plot involving murder, oil, and even some ghosts from his past.",4.476578,They say money makes the world go round. But sex was invented before money.,The Two Jakes,"Crime, Drama, Mystery",en,US,"los angeles, private detective",1990,-0.4973051206873439,-0.22275427868676032,-0.8361115093649069,-1.0487067153394158
