,budget,company,country,director,genre,gross,name,rating,released,runtime,score,star,votes,writer,year,isprofit,profitability_ratio,profitability_ratio_bucket,adult,id,imdb_id,original_title,overview,title,genres_edited,spoken_languages_edited,keywords_edited,year_released,budget_norm,runtime_norm,score_norm,votes_norm
122,4500000,New Line Cinema,USA,Other,Comedy,3813293,Critters 2,PG-13,29.04.1988 00:00,86,5.3,Scott Grimes,11122,David Twohy,1988,0,-0.152601556,-20,FALSE,10127,tt0094919,Critters 2,"A batch of unhatched critter eggs are mistaken for Easter eggs by the country-folk inhabitants of Grover's Bend and, before long, the ferocious furballs are on the rampage again.",Critters 2,"Comedy, Horror, Science Fiction, Thriller",en,"female nudity, bounty hunter, small town, nudity, kansas, sequel, spaceship, easter, easter bunny, alien, reporter, eggs, creature, explosion, violence, dog, flesh eating, shape shifter, torso cut in half, man eating monster, pitchfork, spit take, newspaper reporter, playboy magazine, hamburgers, easter egg hunt",1988,-1.0554451884662843,-1.3659828679625086,-1.1339742634093837,-0.7676143092251319
123,22000000,Universal Pictures,USA,Other,Biography,24720479,Gorillas in the Mist,PG-13,7.10.1988 00:00,129,7.0,Sigourney Weaver,20378,Harold T.P. Hayes,1988,1,0.123658136,10,FALSE,10130,tt0095243,Gorillas in the Mist,"The story of Dian Fossey, a scientist who came to Africa to study the vanishing mountain gorillas, and later fought to protect them.",Gorillas in the Mist,Drama,en,"gorilla, menace, poacher, jungle, sympathy, extinction, gorillas",1988,-0.31545057555442907,1.689963070448554,0.8739522813304985,-0.6062255559395938
124,2000000,Other,USA,Other,Comedy,725131,Vampire's Kiss,R,2.06.1989 00:00,103,5.9,Nicolas Cage,10474,Joseph Minion,1988,0,-0.6374345,-60,FALSE,7091,tt0098577,Vampire's Kiss,"A publishing executive is visited and bitten by a vampire and starts exhibiting erratic behavior. He pushes his secretary to extremes as he tries to come to terms with his affliction. The vampire continues to visit and drink his blood, and as his madness deepens, it begins to look as if some of the events he's experiencing may be hallucinations.",Vampire's Kiss,"Comedy, Horror",en,"therapist, vampire, hallucination, bite, insanity, delusion, murder, dark comedy, night club, psychosis, drinking blood, method acting",1989,-1.1611587045965495,-0.1578181946372047,-0.4252943064423658,-0.7789129168449491
125,2500000,Other,Other,Other,Comedy,1189315,The Lair of the White Worm,R,21.10.1988 00:00,93,5.9,Amanda Donohoe,7908,Ken Russell,1988,0,-0.524274,-50,FALSE,11347,tt0095488,The Lair of the White Worm,"In a remote corner of England's Peak District, a mysterious skull is unearthed. But even weirder is that Lady Sylvia steals the skull for use in worshiping - very erotically - her pagan god, The White Worm, who hungers for the taste of virginal flesh.",The Lair of the White Worm,"Comedy, Horror",en,"temple, vampire, dangerous, worm, derbyshire, archaeologist, monastery",1988,-1.1400160013704965,-0.8685032965932658,-0.4252943064423658,-0.8236540081295959
126,7000000,Universal Pictures,USA,Wes Craven,Fantasy,19595031,The Serpent and the Rainbow,R,5.02.1988 00:00,98,6.5,Bill Pullman,18528,Wade Davis,1988,1,1.799290143,180,FALSE,11503,tt0096071,The Serpent and the Rainbow,"A Harvard anthropologist is sent to Haiti to retrieve a strange powder that is said to have the power to bring human beings back from the dead. In his quest to find the miracle drug, the cynical scientist enters the rarely seen netherworld of walking zombies, blood rites and ancient curses. Based on the true life experiences of Wade Davis and filmed on location in Haiti, it's a frightening excursion into black magic and the supernatural.",The Serpent and the Rainbow,"Horror, Thriller",en,"female nudity, sex, boston, revolution, nudity, hallucination, spider, leopard, haiti, amazon, superstition, buried alive, jungle, punched in the face, tarantula, cock fighting, chained, voice over, anthropologist, zombification, rite, grave robbing, oil lamp, death certificate, airliner, puffer fish, reference to jean claude duvalier, man on fire, genital mutilation, viper",1988,-0.9497316723360194,-0.5131607456152353,0.2833856505246509,-0.6384823832492573
127,6000000,Other,USA,Other,Drama,5680515,Eight Men Out,PG,2.09.1988 00:00,119,7.3,John Cusack,15946,Eliot Asinof,1988,0,-0.0532475,-10,FALSE,13554,tt0095082,Eight Men Out,"The great Chicago White Sox team of 1919 is the saddest team to ever win a pennent. The team is bitter at their penny pincher owner, Charles Comiskey, and at their own teammates. Gamblers take advantage of this opportunity to offer some players $ to throw the series (Most of the players didn't get as much as promised.) But Buck Weaver and the great Shoeless Joe Jackson turn back at the last minute to try and play their best. The Sox actually almost come back from a 3-1 deficit. 2 years later, the truth breaks out and the Sox are sued on multiple accounts. They are found innocent by the jury but baseball commissioner Landis has other plans. The eight players are suspended for life, and Buck Weaver, for the rest of his life, tries to clear his name.",Eight Men Out,"Drama, History",en,"baseball, sport, historical figure",1988,-0.9920170787881254,0.9792779684924929,1.228292259814007,-0.6835024524998256
128,3000000,Other,USA,Other,Action,7282851,Phantasm II,R,8.07.1988 00:00,97,6.5,James Le Gros,10789,Don Coscarelli,1988,1,1.427617,140,FALSE,15158,tt0095863,Phantasm II,"Mike, after his release from a psychiatric hospital, teams up with his old pal Reggie to hunt down the Tall Man, who is at it again. A mysterious, beautiful girl has also become part of Mike's dreams, and they must find her before the Tall Man does.",Phantasm II,"Action, Horror, Science Fiction, Thriller",en,"portal, undertaker, evil, tall man, sentinals",1988,-1.1188732981444434,-0.5842292558108413,0.2833856505246509,-0.7734205381408713
129,7000000,Other,USA,Other,Drama,5344577,Monkey Shines,R,29.07.1988 00:00,113,6.2,Jason Beghe,8595,Michael Stewart,1988,0,-0.236489,-20,FALSE,29787,tt0095652,Monkey Shines,"A quadriplegic man is given a trained monkey help him with every day activities, until the little monkey begins to develop feelings, and rage, against its new master and those who get too close to him.",Monkey Shines,"Thriller, Drama, Horror, Science Fiction",en,"based on novel, paralysis, revenge, rage, monkey, disability, animal experimentation, science experiment, science run amok, animal testing",1988,-0.9497316723360194,0.5528669073188563,-0.07095432795885744,-0.8116753917178452
130,16000000,Other,USA,Other,Action,25216243,Alien Nation,R,7.10.1988 00:00,91,6.3,James Caan,12143,Rockne S. O'Bannon,1988,1,0.576015188,60,FALSE,10128,tt0094631,Alien Nation,"A few years from now, Earth will have the first contact with an alien civilisation. These aliens, known as Newcomers, slowly begin to be integrated into human society after years of quarantine.",Alien Nation,"Crime, Science Fiction, Thriller",en,"living together, delinquency, cop, alien invasion",1988,-0.5691630142670652,-1.010640316984478,0.04715899820231167,-0.7498120277747716
131,6500000,Columbia Pictures Corporation,USA,Spike Lee,Comedy,14545844,School Daze,R,12.02.1988 00:00,121,5.8,Laurence Fishburne,5042,Spike Lee,1988,1,1.237822154,120,FALSE,36739,tt0096054,School Daze,In the South of the United States are taking place confrontations between two groups of students who have different ideas and are not able to accept the one of the oponent.,School Daze,"Comedy, Drama",en,musical,1988,-0.9708743755620723,1.121414988883705,-0.543407632603536,-0.8736259362752692
132,3700000,Other,USA,Other,Action,1145404,Miracle Mile,R,19.05.1989 00:00,87,7.0,Anthony Edwards,6985,Steve De Jarnatt,1988,0,-0.690431351,-70,FALSE,24739,tt0097889,Miracle Mile,"After 30 years of searching, Harry (Edwards) has finally met the girl of his dreams. Unfortunately, before they even have a chance to go on their first date, Harry intercepts some chilling news: WWIII has begun and nuclear missiles will destroy Los Angeles in less than an hour!",Miracle Mile,"Romance, Science Fiction, Thriller",en,"helicopter, gun, gas station, riot, panic, chaos, diner, payphone, los angeles, explosion, nuclear war, cult film, one night, elevator, black comedy",1989,-1.0892735136279692,-1.2949143577669024,0.8739522813304985,-0.8397475495386875
133,17500000,Other,USA,Other,Adventure,18924919,Cocoon: The Return,PG,23.11.1988 00:00,116,5.3,Don Ameche,12956,David Saperstein,1988,1,0.081423943,10,FALSE,11285,tt0094890,Cocoon: The Return,"The old age pensioners that left at the end of the first film come back to earth to visit their relatives. Will they all decide to go back to the planet where no-one grows old, or will they be tempted to stay back on earth, or will they?",Cocoon: The Return,"Comedy, Drama, Science Fiction",en,"return, pregnant, shape shifting alien, pregnant woman, expectant father, expectant mother, pregnant wife, shape shifter, cocoon, senior citizen, human alien, human form, ice cream sundae, wife and husband lead actors",1988,-0.5057349045889061,0.7660724379056746,-1.1339742634093837,-0.7356364598813897
134,4000000,Other,Other,Other,Drama,670774,Apartment Zero,R,15.09.1989 00:00,124,6.9,Hart Bochner,3259,Martin Donovan,1988,0,-0.8323065,-80,FALSE,5333,tt0094667,Apartment Zero,The owner of a failing cinema and his mysterious boarder are caught up in the political intrigue of Argentina.,Apartment Zero,"Thriller, Horror, Drama",en,"cia, drag queen, cat, flat, distrust, cohabitant, hitman, buenos aires, mission of murder, male friendship, film and cinema, boarder, film history, neighbor, cowardliness",1989,-1.0765878916923375,1.3346205194705234,0.7558389551693294,-0.9047145433526367
135,10000000,Other,USA,Woody Allen,Drama,1562749,Another Woman,PG,18.11.1988 00:00,81,7.4,Gena Rowlands,10826,Woody Allen,1988,0,-0.8437251,-80,FALSE,22478,tt0094663,Another Woman,"Marion is a woman who has learned to shield herself from her emotions. She rents an apartment to work undisturbed on her new book, but by some acoustic anomaly she can hear all that is said in the next apartment in which a psychiatrist holds his office. When she hears a young woman tell that she finds it harder and harder to bear her life, Marion starts to reflect on her own life. After a series of events she comes to understand how her unemotional attitude towards the people around her affected them and herself.",Another Woman,Drama,en,"philosophy, painting, family relationships, middle age, marital infidelity, german poetry",1988,-0.8228754529797013,-1.721325418940539,1.3464055859751771,-0.772775401594678
136,15000000,Other,Other,Other,Drama,6908797,A Cry in the Dark,PG-13,11.11.1988 00:00,120,6.9,Meryl Streep,7622,John Bryson,1988,0,-0.539413533,-50,FALSE,35119,tt0094924,A Cry in the Dark,"Based on the true story of Lindy Chamberlain: During a camping trip to Ayers Rock in outback Australia, she claims she witnessed a dingo taking her baby daughter, Azaria, from the family tent. Azaria's body is never found. After investigations and two public inquests, she is charged with murder. The case attracts a lot of attention, turning it into a media sideshow.",A Cry in the Dark,Drama,en,"camping, campsite, court case, nightmare, baby-snatching, private life, australia, innocence, grief, jail, trial, wild animal, courtroom, dingo",1988,-0.6114484207191712,1.0503464786880992,0.7558389551693294,-0.8286407392704411
137,20000000,Other,USA,Other,Comedy,43184798,Biloxi Blues,PG-13,25.03.1988 00:00,106,6.6,Matthew Broderick,12590,Neil Simon,1988,1,1.1592399,120,FALSE,19382,tt0094746,Biloxi Blues,"During the Second World War, Eugene enlists in the US Army during the last year of the War and is sent to basic training in Biloxi Mississippi. There he must live with a variety of fellow soldiers while enduring the whims of a mentally unstable drill sergeant.",Biloxi Blues,"Comedy, Drama, Romance",en,"world war ii, boot camp, biloxi mississippi",1988,-0.4000213884586411,0.0553873359496136,0.40149897668582,-0.7420180808518421
138,4000000,Other,USA,Oliver Stone,Drama,3468572,Talk Radio,R,13.01.1989 00:00,110,7.3,Eric Bogosian,10745,Stephen Singular,1988,0,-0.132857,-10,FALSE,10132,tt0096219,Talk Radio,"A rude, contemptuous talk show host becomes overwhelmed by the hatred that surrounds his program just before it goes national.",Talk Radio,Drama,en,"anonymity, radio presenter, success, dangerous, radio transmission, independent film",1989,-1.0765878916923375,0.339661376732038,1.228292259814007,-0.7741877275471551
139,18000000,Other,USA,Other,Adventure,1883811,Vibes,PG,5.08.1988 00:00,99,5.5,Cyndi Lauper,2850,Deborah Blum,1988,0,-0.895343833,-90,FALSE,21185,tt0096378,Vibes,"Medium Sylvia Pickel and psychometrist Nick Deezy meet at a psychic research facility in New York. Not long after, they're contacted by Harry Buscafusco, who offers them $50,000 to find his lost son in South America, in the heart of Incan territory where they discover an ancient mystical secret, and each other.",Vibes,"Romance, Action, Comedy",en,"psychokinesis, psychic power, incan",1988,-0.48459220136285314,-0.4420922354196291,-0.8977476110870444,-0.9118459176065028
140,210000,Other,USA,Other,Comedy,107352,Not of This Earth,R,20.05.1988 00:00,81,4.5,Traci Lords,1724,R.J. Robertson,1988,0,-0.4888,-50,FALSE,40028,tt0095756,Not of This Earth,A science fiction vampire movie. The Vampire is an emissary from an embattled world near destruction who teleports to Earth to see if they can live here. He finds that our blood is nourishing and that at least one source of it is a steady stream of transfusions. He hypnotizes a Dr. to provide them and has his blond nurse move in to administer them.,Not of This Earth,"Horror, Science Fiction",en,"nurse, prostitute, sex, nudity, vampire, remake, alien, surprise ending, kicked in the crotch",1988,-1.2368495821458192,-1.721325418940539,-2.07888087269874,-0.9314789919582224
141,15000000,Columbia Pictures Corporation,USA,Other,Drama,1733070,Little Nikita,PG,18.03.1988 00:00,98,6.0,Sidney Poitier,4132,John Hill,1988,0,-0.884462,-90,FALSE,12505,tt0095532,Little Nikita,"Roy Parmenter is an FBI agent in San Diego; 20 years ago his partner was killed by a Soviet spy, nicknamed Scuba, still at large. Scuba is now trying to extort the Soviets; to prove he's serious, he's killing their agents one by one, including ""sleepers,"" agents under deep cover awaiting orders. Roy interviews a high school lad, Jeff Grant, an applicant to the Air Force Academy. In a routine background check, Roy discovers that Jeff's parents are sleepers. He must see if Jeff is also a spy, confront the parents yet protect them, and catch his nemesis. Meanwhile, the Soviets have sent their own spy-catcher, the loner Karpov, to reel in Scuba. Alliances shift; it's cat and mouse.",Little Nikita,"Drama, Action, Thriller",en,"spy, russian, teenage boy, fbi agent, pursuit in traffic",1988,-0.6114484207191712,-0.5131607456152353,-0.3071809802811967,-0.8894928080870496
