id,imdb_id,original_title,popularity,title
79474,tt0117131,"Más que amor, frenesí",0.217406,"Not Love, Just Frenzy"
97805,tt0153866,Wirey Spindell,0.098181,Wirey Spindell
53714,tt0044364,Another Man's Poison,2.021032,Another Man's Poison
21489,tt0071935,The Odessa File,3.883002,The Odessa File
51392,tt0011652,The Saphead,0.291058,The Saphead
32600,tt0016332,Seven Chances,4.590055,Seven Chances
110479,tt0062281,Smashing Time,0.325212,Smashing Time
299121,tt0078412,Train Ride to Hollywood,0.004393,Train Ride to Hollywood
13005,tt0081748,Where the Buffalo Roam,3.216608,Where the Buffalo Roam
65134,tt0068011,Zachariah,0.071054,Zachariah
121738,tt0183065,Falkens öga,0.001722,Kestrel's Eye
18681,tt0120662,Eye of the Beholder,3.773058,Eye of the Beholder
75531,tt0141399,Isn't She Great,0.907927,Isn't She Great
20468,tt0156639,The Big Tease,1.116821,The Big Tease
14521,tt0201840,Phörpa,0.588543,The Cup
46835,tt0126651,Santitos,0.28762,Santitos
10406,tt0104187,Encino Man,8.000189,Encino Man
14741,tt0076095,The Goodbye Girl,3.937139,The Goodbye Girl
32015,tt0058604,Soy Cuba,2.254539,I Am Cuba
1883,tt0104797,Malcolm X,14.207001,Malcolm X
2005,tt0105417,Sister Act,18.83065,Sister Act
6279,tt0108147,Sister Act 2: Back in the Habit,12.986842,Sister Act 2: Back in the Habit
11087,tt0104389,The Hand that Rocks the Cradle,6.672715,The Hand that Rocks the Cradle
7305,tt0106246,Alive,8.662287,Alive
24735,tt0088683,Agnes of God,3.941689,Agnes of God
9475,tt0105323,Scent of a Woman,14.505987,Scent of a Woman
8872,tt0105793,Wayne's World,10.180776,Wayne's World
8873,tt0108525,Wayne's World 2,10.931683,Wayne's World 2
11287,tt0104694,A League of Their Own,10.852038,A League of Their Own
9869,tt0105112,Patriot Games,11.075674,Patriot Games
619,tt0103855,The Bodyguard,9.805017,The Bodyguard
9374,tt0104070,Death Becomes Her,11.017417,Death Becomes Her
11259,tt0104231,Far and Away,7.472753,Far and Away
8293,tt0104454,Howards End,10.854598,Howards End
11068,tt0105415,Singles,10.450148,Singles
1923,tt0105665,Twin Peaks: Fire Walk with Me,8.736538,Twin Peaks: Fire Walk with Me
10158,tt0105812,White Men Can't Jump,8.795941,White Men Can't Jump
10206,tt0103893,Buffy the Vampire Slayer,4.941989,Buffy the Vampire Slayer
11782,tt0104684,辣手神探,10.184313,Hard Boiled
10086,tt0103905,C'est arrivé près de chez vous,8.758096,Man Bites Dog
9367,tt0104815,El Mariachi,9.972591,El Mariachi
9876,tt0105477,Stop! Or My Mom Will Shoot,14.40112,Stop! Or My Mom Will Shoot
10326,tt0104291,Forever Young,5.050509,Forever Young
16562,tt0104040,The Cutting Edge,3.8143,The Cutting Edge
9609,tt0105046,Of Mice and Men,6.112112,Of Mice and Men
12143,tt0103759,Bad Lieutenant,6.417037,Bad Lieutenant
4234,tt0134084,Scream 3,9.738371,Scream 3
9605,tt0105414,Single White Female,7.246119,Single White Female
8374,tt0144117,The Boondock Saints,12.457908,The Boondock Saints
29076,tt0171356,Gun Shy,6.370105,Gun Shy
80471,tt0185154,Amic/Amat,0.600431,Beloved/Friend
49477,tt0192069,Gendernauts: A Journey Through Shifting Identities,0.073744,Gendernauts: A Journey Through Shifting Identities
121940,tt0143344,Knockout,0.31301,Knockout
28156,tt0069754,The Baby,1.261534,The Baby
113096,tt0144801,The Brandon Teena Story,0.107046,The Brandon Teena Story
106837,tt0116102,Different for Girls,0.533219,Different for Girls
24349,tt0067433,Minnie and Moskowitz,2.096508,Minnie and Moskowitz
27841,tt0067848,They Might Be Giants,2.303594,They Might Be Giants
1907,tt0163978,The Beach,14.430311,The Beach
15489,tt0184907,Snow Day,6.295701,Snow Day
15655,tt0220099,The Tigger Movie,7.023414,The Tigger Movie
68546,tt0159373,Cotton Mary,0.30869,Cotton Mary
36210,tt0209189,一個都不能少,1.896931,Not One Less
279444,tt0171764,Soft Toilet Seats,0.002341,Soft Toilet Seats
77908,tt0217107,Trois,0.06431,Trois
22342,tt0047878,The Big Combo,1.787278,The Big Combo
96484,tt0118882,Conceiving Ada,0.563712,Conceiving Ada
30062,tt0074455,Eaten Alive,5.394715,Eaten Alive
62463,tt0107920,Raining Stones,1.592047,Raining Stones
25934,tt0062376,"To Sir, with Love",8.138554,"To Sir, with Love"
101383,tt0020594,With Byrd at the South Pole,0.10214,With Byrd at the South Pole
14181,tt0181984,Boiler Room,8.518425,Boiler Room
10385,tt0162983,Hanging Up,6.474767,Hanging Up
2787,tt0134847,Pitch Black,6.424399,Pitch Black
2069,tt0190138,The Whole Nine Yards,12.061521,The Whole Nine Yards
61416,tt0159272,Beautiful People,0.978894,Beautiful People
79515,tt0221023,Black Tar Heroin: The Dark End of the Street,0.232074,Black Tar Heroin: The Dark End of the Street
14839,tt0077248,Blue Collar,1.379256,Blue Collar
42186,tt0036653,Bluebeard,0.562477,Bluebeard
28978,tt0018773,The Circus,6.714813,The Circus
901,tt0021749,City Lights,10.891524,City Lights
25010,tt0087265,The Flamingo Kid,4.418591,The Flamingo Kid
36208,tt0009018,A Dog's Life,1.972147,A Dog's Life
10098,tt0012349,The Kid,8.168456,The Kid
18264,tt0048342,The Man from Laramie,5.678463,The Man from Laramie
291861,tt0073902,The Wild McCullochs,0.594758,The Wild McCullochs
33374,tt0084395,Class Reunion,2.086059,Class Reunion
43368,tt0044420,The Big Trees,0.966064,The Big Trees
127602,tt0043618,Happy Go Lovely,0.074823,Happy Go Lovely
2155,tt0184858,Reindeer Games,12.11759,Reindeer Games
11004,tt0185014,Wonder Boys,5.922739,Wonder Boys
25212,tt0158583,Deterrence,3.682868,Deterrence
36048,tt0181618,Judy Berlin,0.316842,Judy Berlin
139,tt0164756,Mifunes sidste sang,2.539346,Mifune
210307,tt0235872,The Waiting Game,1.169592,The Waiting Game
47816,tt0199290,3 Strikes,0.651625,3 Strikes
20682,tt0194368,Chain of Fools,2.241861,Chain of Fools
25166,tt0186045,Drowning Mona,4.372616,Drowning Mona
1831,tt0156841,The Next Best Thing,2.971999,The Next Best Thing
10416,tt0181151,What Planet Are You From?,1.994868,What Planet Are You From?
14271,tt0218043,Beyond the Mat,2.691433,Beyond the Mat
4816,tt0165798,Ghost Dog: The Way of the Samurai,9.368099,Ghost Dog: The Way of the Samurai
19958,tt0094347,The Year My Voice Broke,1.334529,The Year My Voice Broke
28569,tt0055471,Splendor in the Grass,9.739448,Splendor in the Grass
2193,tt0085980,My Tutor,4.67546,My Tutor
64871,tt0056173,The Legend of Lobo,0.017999,The Legend of Lobo
54575,tt0063185,The Killing of Sister George,0.487602,The Killing of Sister George
11016,tt0040506,Key Largo,7.588489,Key Largo
23020,tt0047127,Jail Bait,0.514993,Jail Bait
54195,tt0055024,It Happened Here,0.352743,It Happened Here
139058,tt0061801,I'll Never Forget What's'isname,0.29714,I'll Never Forget What's'isname
20423,tt0097372,For All Mankind,3.216292,For All Mankind
10839,tt0074695,Cross of Iron,9.103168,Cross of Iron
36489,tt0047898,Bride of the Monster,1.406932,Bride of the Monster
24481,tt0042276,Born Yesterday,6.085287,Born Yesterday
11296,tt0086969,Birdy,16.243093,Birdy
61651,tt0092559,And God Created Woman,2.572665,And God Created Woman
28172,tt0056875,Blood Feast,1.783412,Blood Feast
57855,tt0062793,"Charlie, the Lonesome Cougar",0.439681,"Charlie, the Lonesome Cougar"
28180,tt0059044,Color Me Blood Red,0.649273,Color Me Blood Red
14280,tt0086005,Never Cry Wolf,3.464922,Never Cry Wolf
72086,tt0066141,The Night Visitor,1.529024,The Night Visitor
149687,tt0039698,The Perils of Pauline,0.88763,The Perils of Pauline
29478,tt0055353,A Raisin in the Sun,2.501072,A Raisin in the Sun
28177,tt0058694,Two Thousand Maniacs!,1.682434,Two Thousand Maniacs!
64166,tt0171135,Brown's Requiem,0.283548,Brown's Requiem
73642,tt0218112,The Closer You Get,0.427125,The Closer You Get
2067,tt0183523,Mission to Mars,9.021107,Mission to Mars
622,tt0142688,The Ninth Gate,11.316349,The Ninth Gate
110666,tt0154352,Condo Painting,0.001191,Condo Painting
28463,tt0181530,Est -Ouest,1.080972,East/West
12186,tt0101698,Defending Your Life,3.711347,Defending Your Life
20283,tt0078902,Breaking Away,4.806374,Breaking Away
5693,tt0091217,Hoosiers,6.484495,Hoosiers
287,tt0094812,Bull Durham,6.924072,Bull Durham
968,tt0072890,Dog Day Afternoon,7.530126,Dog Day Afternoon
838,tt0069704,American Graffiti,9.188584,American Graffiti
16958,tt0042208,The Asphalt Jungle,12.86559,The Asphalt Jungle
3114,tt0049730,The Searchers,7.803856,The Searchers
31938,tt0062886,The Devil's Brigade,3.007031,The Devil's Brigade
12501,tt0051411,The Big Country,4.671032,The Big Country
22650,tt0057344,Mélodie en sous-sol,1.771915,Any Number Can Win
31618,tt0094731,Betrayed,2.812811,Betrayed
42232,tt0074235,Bound for Glory,3.207471,Bound for Glory
15873,tt0064110,The Bridge at Remagen,3.425892,The Bridge at Remagen
26928,tt0068323,Buck and the Preacher,2.098149,Buck and the Preacher
68427,tt0104057,Daughters of the Dust,1.09058,Daughters of the Dust
25392,tt0042393,Destination Moon,0.940976,Destination Moon
67455,tt0041705,La nuit fantastique,0.543794,The Fantastic Night
22178,tt0035966,Hangmen Also Die!,2.54637,Hangmen Also Die!
48213,tt0118043,Der Unhold,1.545354,The Ogre
35412,tt0053137,On the Beach,4.00437,On the Beach
43463,tt0039748,Railroaded!,1.344363,Railroaded!
59939,tt0117664,Slaves to the Underground,0.425474,Slaves to the Underground
159727,tt0028282,Song of Freedom,0.013234,Song of Freedom
244151,tt0028629,Big Fella,0.444746,Big Fella
8333,tt0072251,The Taking of Pelham One Two Three,7.762833,The Taking of Pelham One Two Three
19259,tt0090274,Volunteers,7.511384,Volunteers
820,tt0102138,JFK,13.813146,JFK
11718,tt0098645,Who's Harry Crumb?,7.102963,Who's Harry Crumb?
8989,tt0093148,Harry and the Hendersons,9.296024,Harry and the Hendersons
32031,tt0091400,Let's Get Harry,0.500088,Let's Get Harry
58048,tt0091934,Shanghai Surprise,1.408849,Shanghai Surprise
26827,tt0094321,Who's That Girl,3.78346,Who's That Girl
11157,tt0098309,She-Devil,4.282807,She-Devil
28370,tt0092834,Date With an Angel,1.600871,Date With an Angel
918,tt0092666,Blind Date,6.696292,Blind Date
61178,tt0093596,Nadine,7.569698,Nadine
11176,tt0079588,The Muppet Movie,6.769866,The Muppet Movie
14900,tt0082474,The Great Muppet Caper,8.87534,The Great Muppet Caper
11899,tt0087755,The Muppets Take Manhattan,5.89335,The Muppets Take Manhattan
36536,tt0089994,Sesame Street Presents Follow That Bird,1.779267,Sesame Street Presents Follow That Bird
18890,tt0108526,We're Back! A Dinosaur's Story,13.58903,We're Back! A Dinosaur's Story
19736,tt0088760,Baby: Secret of the Lost Legend,1.697935,Baby: Secret of the Lost Legend
123047,tt0090219,Turtle Diary,0.794209,Turtle Diary
24575,tt0081400,Raise the Titanic,2.132843,Raise the Titanic
16535,tt0046435,Titanic,12.90707,Titanic
10971,tt0051994,A Night to Remember,6.560231,A Night to Remember
23928,tt0043379,Captain Horatio Hornblower R.N.,1.577618,Captain Horatio Hornblower R.N.
31336,tt0201538,Les convoyeurs attendent,0.3943,The Carriers Are Waiting
462,tt0195685,Erin Brockovich,10.135446,Erin Brockovich
9532,tt0195714,Final Destination,14.961416,Final Destination
117259,tt0180181,Soft Fruit,0.086721,Soft Fruit
78231,tt0168475,Babymother,0.072567,Babymother
2383,tt0095800,L'Ours,4.158572,The Bear
25503,tt0041503,Impact,1.551252,Impact
53879,tt0048316,Love Is a Many-Splendored Thing,1.553697,Love Is a Many-Splendored Thing
1396,tt0072443,Зеркало,10.11584,Mirror
11570,tt0044517,The Crimson Pirate,2.255459,The Crimson Pirate
1541,tt0103074,Thelma & Louise,14.785388,Thelma & Louise
150043,tt0066392,Something For Everyone,1.171828,Something For Everyone
17443,tt0078718,...And Justice for All,6.291512,...And Justice for All
8469,tt0077975,Animal House,7.525382,Animal House
27995,tt0091939,She's Gotta Have It,7.056652,She's Gotta Have It
36739,tt0096054,School Daze,6.25967,School Daze
925,tt0097216,Do the Right Thing,10.465403,Do the Right Thing
41823,tt0100168,Mo' Better Blues,2.715137,Mo' Better Blues
1713,tt0102175,Jungle Fever,7.701918,Jungle Fever
26170,tt0062824,Coogan's Bluff,4.60692,Coogan's Bluff
30547,tt0078950,The Champ,6.463112,The Champ
54825,tt0099317,Creature Comforts,2.329233,Creature Comforts
13939,tt0071402,Death Wish,12.968011,Death Wish
14373,tt0082250,Death Wish 2,7.965003,Death Wish 2
24873,tt0089003,Death Wish 3,12.829904,Death Wish 3
26263,tt0092857,Death Wish 4: The Crackdown,4.566325,Death Wish 4: The Crackdown
34746,tt0109578,Death Wish 5: The Face of Death,3.595599,Death Wish 5: The Face of Death
996,tt0036775,Double Indemnity,6.49432,Double Indemnity
9079,tt0101787,Dying Young,10.762636,Dying Young
1496,tt0101615,Cool as Ice,2.329486,Cool as Ice
1498,tt0100758,Teenage Mutant Ninja Turtles,13.184585,Teenage Mutant Ninja Turtles
1497,tt0103060,Teenage Mutant Ninja Turtles II: The Secret of the Ooze,7.994266,Teenage Mutant Ninja Turtles II: The Secret of the Ooze
1499,tt0108308,Teenage Mutant Ninja Turtles III,8.13688,Teenage Mutant Ninja Turtles III
1880,tt0087985,Red Dawn,8.233168,Red Dawn
33762,tt0090693,Band of the Hand,4.397712,Band of the Hand
103960,tt0091313,Born American,0.286981,Born American
11690,tt0092675,Bloodsport,8.822276,Bloodsport
29143,tt0077530,Eyes of Laura Mars,3.705714,Eyes of Laura Mars
35292,tt0113133,Funny Bones,3.208265,Funny Bones
36652,tt0028944,The Good Earth,1.085948,The Good Earth
801,tt0093105,"Good Morning, Vietnam",9.023282,"Good Morning, Vietnam"
104301,tt0095238,The Good Mother,1.94247,The Good Mother
11520,tt0107050,Grumpy Old Men,7.529482,Grumpy Old Men
1879,tt0061735,Guess Who's Coming to Dinner,5.032469,Guess Who's Coming to Dinner
2085,tt0165929,Romeo Must Die,8.369176,Romeo Must Die
13539,tt0195778,Here On Earth,3.199357,Here On Earth
16222,tt0202402,Whatever It Takes,3.550711,Whatever It Takes
109479,tt0146516,Buddy Boy,0.078239,Buddy Boy
17078,tt0191043,رنگ خدا,2.066253,The Color of Paradise
37722,tt0127349,Waking the Dead,1.241671,Waking the Dead
75892,tt0098251,Sangre y arena,1.334127,Blood and Sand
33516,tt0091142,Gothic,2.578902,Gothic
99008,tt0061765,Hillbillys in a Haunted House,0.287059,Hillbillys in a Haunted House
9960,tt0057261,Lord of the Flies,7.597775,Lord of the Flies
3082,tt0027977,Modern Times,8.159556,Modern Times
49338,tt0110629,National Lampoon's Last Resort,0.575108,National Lampoon's Last Resort
2102,tt0100649,Solar Crisis,0.653162,Solar Crisis
52961,tt0092079,That's Life!,1.390361,That's Life!
12187,tt0107091,Heart and Souls,8.450231,Heart and Souls
24748,tt0057163,Hud,4.526285,Hud
990,tt0054997,The Hustler,9.333533,The Hustler
1908,tt0053946,Inherit the Wind,6.302173,Inherit the Wind
9764,tt0071411,Дерсу Узала,4.713259,Dersu Uzala
840,tt0075860,Close Encounters of the Third Kind,10.610446,Close Encounters of the Third Kind
39890,tt0053719,The City of the Dead,1.514972,The City of the Dead
42237,tt0074718,Jonas qui aura 25 ans en l'an 2000,0.007963,Jonah Who Will Be 25 in the Year 2000
26689,tt0117468,Retroactive,2.780487,Retroactive
25673,tt0043924,A Place in the Sun,6.656993,A Place in the Sun
2291,tt0099871,Jacob's Ladder,8.176863,Jacob's Ladder
13531,tt0112950,Empire Records,7.188728,Empire Records
16620,tt0093378,La Bamba,6.476534,La Bamba
526,tt0089457,Ladyhawke,8.157587,Ladyhawke
13346,tt0091445,Lucas,4.57535,Lucas
243,tt0146882,High Fidelity,8.524956,High Fidelity
10501,tt0138749,The Road to El Dorado,8.755188,The Road to El Dorado
11478,tt0192614,The Skulls,11.363754,The Skulls
96167,tt0073327,Macchie solari,0.172285,Autopsy
24212,tt0046907,Devil Girl from Mars,1.173332,Devil Girl from Mars
6644,tt0061619,El Dorado,7.070669,El Dorado
41038,tt0052888,The Hideous Sun Demon,0.400823,The Hideous Sun Demon
879,tt0102057,Hook,14.508137,Hook
32613,tt0068713,Horror Express,12.004189,Horror Express
39406,tt0091579,My Chauffeur,0.185346,My Chauffeur
85689,tt0017416,The Son of the Sheik,0.135371,The Son of the Sheik
31624,tt0069920,I corpi presentano tracce di violenza carnale,2.911722,Torso
17529,tt0065126,True Grit,12.497833,True Grit
40841,tt0105267,Roadside Prophets,3.190592,Roadside Prophets
118098,tt0095564,Madame Sousatzka,0.553293,Madame Sousatzka
1793,tt0085919,Max Dugan Returns,1.737488,Max Dugan Returns
11327,tt0077928,Midnight Express,7.186048,Midnight Express
1700,tt0100157,Misery,15.020845,Misery
54087,tt0104928,Mr. Saturday Night,0.987196,Mr. Saturday Night
34322,tt0089643,Murphy's Romance,1.46034,Murphy's Romance
41659,tt0107630,My Life,3.987514,My Life
593,tt0069293,Солярис,11.059785,Solaris
10774,tt0074958,Network,13.180457,Network
10083,tt0093640,No Way Out,11.457803,No Way Out
29786,tt0079640,North Dallas Forty,5.66966,North Dallas Forty
11356,tt0063374,The Odd Couple,8.3539,The Odd Couple
10747,tt0075029,The Outlaw Josey Wales,5.849522,The Outlaw Josey Wales
38809,tt0165643,Black and White,1.191035,Black and White
10559,tt0186151,Frequency,10.163266,Frequency
20697,tt0217756,Ready to Rumble,3.69298,Ready to Rumble
2621,tt0122459,Return to Me,5.269733,Return to Me
10479,tt0160797,Rules of Engagement,10.278274,Rules of Engagement
125709,tt0172632,Joe Gould's Secret,1.063547,Joe Gould's Secret
49721,tt0183503,Me Myself I,0.727837,Me Myself I
2006,tt0051406,"Bell, Book and Candle",6.441891,"Bell, Book and Candle"
184885,tt0016640,The Bells,0.061599,The Bells
46625,tt0119062,The End of Violence,1.621193,The End of Violence
17339,tt0077572,Force 10 from Navarone,5.05047,Force 10 from Navarone
26879,tt0059287,How to Stuff a Wild Bikini,1.283731,How to Stuff a Wild Bikini
11305,tt0097940,Mystery Train,4.814921,Mystery Train
48211,tt0067698,Sacco e Vanzetti,1.560752,Sacco & Vanzetti
28975,tt0096211,Taffin,2.076455,Taffin
13665,tt0082031,Arthur,14.911301,Arthur
12309,tt0086927,Bachelor Party,5.511756,Bachelor Party
1552,tt0098067,Parenthood,8.09806,Parenthood
106,tt0093773,Predator,18.495694,Predator
10333,tt0102713,The Prince of Tides,2.960942,The Prince of Tides
11027,tt0082934,The Postman Always Rings Twice,8.049042,The Postman Always Rings Twice
61560,tt0108167,Smoking / No Smoking,0.501632,Smoking / No Smoking
123757,tt0099014,All the Vermeers in New York,4.00E-06,All the Vermeers in New York
27197,tt0057710,雪之丞変化,1.616275,An Actor's Revenge
10468,tt0191754,28 Days,4.756669,28 Days
1359,tt0144084,American Psycho,13.686715,American Psycho
4967,tt0171433,Keeping the Faith,6.045585,Keeping the Faith
31776,tt0149367,Where the Money is,8.851354,Where the Money is
10557,tt0166175,East Is East,5.138367,East Is East
27745,tt0236216,The Filth and the Fury,2.756553,The Filth and the Fury
19214,tt0160644,Passion of Mind,2.224117,Passion of Mind
46686,tt0179063,Third World Cop,0.003626,Third World Cop
71402,tt0064180,Coming Apart,0.186614,Coming Apart
13776,tt0083833,Diner,5.077092,Diner
26291,tt0102898,Shakes the Clown,2.714993,Shakes the Clown
10784,tt0068327,Cabaret,10.82887,Cabaret
10242,tt0056687,What Ever Happened to Baby Jane?,4.857003,What Ever Happened to Baby Jane?
27857,tt0093776,Prick Up Your Ears,3.328585,Prick Up Your Ears
16347,tt0051383,Auntie Mame,1.849064,Auntie Mame
4825,tt0048140,Guys and Dolls,4.860664,Guys and Dolls
11654,tt0085701,The Hunger,13.235179,The Hunger
10518,tt0074860,Marathon Man,6.006812,Marathon Man
11977,tt0080487,Caddyshack,10.451986,Caddyshack
18041,tt0176783,Gossip,8.25719,Gossip
14736,tt0199725,Love & Basketball,5.733227,Love & Basketball
3536,tt0141926,U-571,7.879924,U-571
1443,tt0159097,The Virgin Suicides,10.505387,The Virgin Suicides
10424,tt0104549,Jennifer Eight,4.620936,Jennifer Eight
