budget,gross,name,released,runtime,score,votes,year,isprofit,profitability_ratio,profitability_ratio_bucket
145000000,177002924,How to Train Your Dragon 2,13.06.2014 00:00,102,7.8,243596,2014,1,0.220709821,20
5000000,322600,The Guest,5.09.2014 00:00,100,6.7,73747,2014,0,-0.93548,-90
125000000,191204754,Teenage Mutant Ninja Turtles,8.08.2014 00:00,101,5.8,181678,2014,1,0.529638032,50
70000000,18848538,The Legend of Hercules,10.01.2014 00:00,100,4.2,47597,2014,0,-0.730735171,-70
30000000,7791146,Vampire Academy,7.02.2014 00:00,104,5.6,45199,2014,0,-0.740295133,-70
100000000,23022309,Transcendence,18.04.2014 00:00,119,6.3,189106,2014,0,-0.76977691,-80
24000000,12096300,Foxcatcher,16.01.2015 00:00,134,7,117034,2014,0,-0.4959875,-50
13000000,44134898,St. Vincent,24.10.2014 00:00,102,7.3,82653,2014,1,2.394992154,240
14000000,5981749,El penthouse,30.01.2015 00:00,108,6.3,40462,2014,0,-0.572732214,-60
25000000,33631221,The Gambler,25.12.2014 00:00,111,6,53990,2014,1,0.34524884,30
8000000,26049082,That Awkward Moment,31.01.2014 00:00,94,6.2,83613,2014,1,2.25613525,229
10000000,14479776,Big Eyes,25.12.2014 00:00,106,7,66972,2014,1,0.4479776,40
9000000,71962800,12 horas para sobrevivir,18.07.2014 00:00,103,6.5,110032,2014,1,6.995866667,700
50000000,92168600,Non-Stop,28.02.2014 00:00,106,7,216312,2014,1,0.843372,80
50000000,47602194,Into the Storm,8.08.2014 00:00,89,5.8,57376,2014,0,-0.04795612,0
50000000,47119388,The Judge,10.10.2014 00:00,141,7.4,150371,2014,0,-0.05761224,-10
35000000,86208010,Dumb and Dumber To,14.11.2014 00:00,109,5.7,107048,2014,1,1.463086,150
5000000,21197315,"As Above, So Below",29.08.2014 00:00,93,6.2,57343,2014,1,3.239463,320
17000000,82390774,Let's Be Cops,13.08.2014 00:00,104,6.5,114845,2014,1,3.846516118,380
42000000,54445357,Horrible Bosses 2,26.11.2014 00:00,108,6.3,129349,2014,1,0.296318024,30
20000000,5740310,A Most Violent Year,30.01.2015 00:00,125,7,52607,2014,0,-0.7129845,-70
19800000,34290142,This Is Where I Leave You,19.09.2014 00:00,103,6.6,59852,2014,1,0.731825354,70
30000000,30577122,Deliver Us from Evil,2.07.2014 00:00,118,6.2,58772,2014,1,0.0192374,0
60000000,22451,Winter's Tale,14.02.2014 00:00,118,6.2,45005,2014,0,-0.999625817,-100
22000000,2963012,Before I Go to Sleep,31.10.2014 00:00,92,6.3,56415,2014,0,-0.865317636,-90
20000000,23393765,Endless Love,14.02.2014 00:00,104,6.3,34658,2014,1,0.16968825,20
16800000,10506939,Magic in the Moonlight,15.08.2014 00:00,97,6.6,53136,2014,0,-0.374586964,-40
30000000,176305,Serena,26.02.2015 00:00,109,5.4,20668,2014,0,-0.994123167,-100
28000000,30697999,3 Days to Kill,21.02.2014 00:00,117,6.2,75138,2014,1,0.096357107,10
22000000,54240821,The Hundred-Foot Journey,8.08.2014 00:00,122,7.3,61319,2014,1,1.465491864,150
28000000,26307600,A Walk Among the Tombstones,19.09.2014 00:00,114,6.5,95753,2014,0,-0.060442857,-10
5000000,18754371,Still Alice,20.02.2015 00:00,101,7.5,101773,2014,1,2.7508742,280
70000000,78031620,The Monuments Men,7.02.2014 00:00,118,6.1,109977,2014,1,0.114737429,10
4000000,600896,The Signal,10.07.2014 00:00,97,6.1,53291,2014,0,-0.849776,-80
55000000,76223578,Paddington,16.01.2015 00:00,95,7.2,56480,2014,1,0.385883236,40
7000000,1873547,Cake,23.01.2015 00:00,102,6.4,30337,2014,0,-0.732350429,-70
4500000,2625803,The Raid 2,11.04.2014 00:00,150,8,93993,2014,0,-0.416488222,-40
5000000,50856010,Ouija,24.10.2014 00:00,89,4.5,39099,2014,1,9.171202,919
65000000,19075290,"I, Frankenstein",24.01.2014 00:00,92,5.1,70705,2014,0,-0.706534,-70
20000000,52076908,Selma,9.01.2015 00:00,128,7.5,69760,2014,1,1.6038454,160
16000000,2428883,The Homesman,18.05.2014 00:00,122,6.6,24489,2014,0,-0.848194813,-80
19000000,2436062,Pawn Sacrifice,25.09.2015 00:00,115,7,29268,2014,0,-0.871786211,-90
16000000,13998282,Left Behind,3.10.2014 00:00,110,3.1,28203,2014,0,-0.125107375,-10
15000000,17237244,A Most Wanted Man,1.08.2014 00:00,122,6.8,62647,2014,1,0.1491496,10
10000000,12547189,Love & Mercy,19.06.2015 00:00,121,7.4,28639,2014,1,0.2547189,30
132000000,83348920,Penguins of Madagascar,26.11.2014 00:00,92,6.7,66287,2014,0,-0.368568788,-40
35000000,10508518,Sabotage,28.03.2014 00:00,109,5.7,51146,2014,0,-0.699756629,-70
15000000,347648,Mapa a las estrellas,27.02.2015 00:00,111,6.2,31631,2014,0,-0.976823467,-100
5000000,2450846,Kill the Messenger,10.04.2015 00:00,112,7,36607,2014,0,-0.5098308,-50
25000000,28831145,Draft Day,11.04.2014 00:00,110,6.8,43430,2014,1,0.1532458,20
100000,511635,The One I Love,8.08.2014 00:00,91,7.1,27078,2014,1,4.11635,409
16000000,461162,"Men, Women & Children",17.10.2014 00:00,119,6.7,25383,2014,0,-0.971177375,-100
10000000,7574066,While We're Young,17.04.2015 00:00,97,6.3,35437,2014,0,-0.2425934,-20
2000000,60755732,God's Not Dead,21.03.2014 00:00,100,4.8,34760,2014,1,29.377866,2940
45000000,14904384,Step Up All In,8.08.2014 00:00,112,6,27883,2014,0,-0.668791467,-70
145000000,111506430,Mr. Peabody & Sherman,7.03.2014 00:00,92,6.8,52421,2014,0,-0.230990138,-20
28000000,20285518,Fortaleza prohibida,25.04.2014 00:00,90,5.7,34795,2014,0,-0.275517214,-30
6000000,3319109,Veronica Mars,13.03.2014 00:00,107,6.8,44057,2014,0,-0.446815167,-40
28000000,66954149,"Alexander and the Terrible, Horrible, No Good, Very Bad Day",10.10.2014 00:00,81,6.2,33226,2014,1,1.391219607,140
22500000,4190530,Promesa de Vida,22.05.2015 00:00,111,7.1,60858,2014,0,-0.813754222,-80
15000000,24984868,The November Man,27.08.2014 00:00,108,6.3,54875,2014,1,0.665657867,70
2000000,43282,Lost River,10.04.2015 00:00,95,5.8,13654,2014,0,-0.978359,-100
42000000,64251541,Locos por las nueces,17.01.2014 00:00,85,5.8,21922,2014,1,0.529798595,50
17000000,106869,Escobar,26.06.2015 00:00,120,6.6,16839,2014,0,-0.993713588,-100
5000000,17382982,Addicted,10.10.2014 00:00,106,5.2,6772,2014,1,2.4765964,250
103000000,131538435,Rio 2,11.04.2014 00:00,101,6.3,64550,2014,1,0.277072184,30
40000000,47034272,Jersey Boys,20.06.2014 00:00,134,6.8,27637,2014,1,0.1758568,20
6000000,3588432,Wish I Was Here,25.07.2014 00:00,106,6.7,32275,2014,0,-0.401928,-40
20000000,84525432,Tammy,2.07.2014 00:00,97,4.9,40108,2014,1,3.2262716,320
500000,2783970,Saving Christmas,14.11.2014 00:00,79,1.5,13059,2014,1,4.56794,459
25000000,134938200,Ride Along,17.01.2014 00:00,99,6.2,84906,2014,1,4.397528,440
5000000,440338,Laggies,24.10.2014 00:00,99,6.4,34852,2014,0,-0.9119324,-90
60000000,50837305,The Boxtrolls,26.09.2014 00:00,96,6.8,46486,2014,0,-0.152711583,-20
2400000,80315,Life After Beth,15.07.2014 00:00,89,5.6,15603,2014,0,-0.966535417,-100
7000000,14618727,Beyond the Lights,14.11.2014 00:00,116,6.9,12718,2014,1,1.088389571,110
12000000,25277561,Top Five,12.12.2014 00:00,102,6.4,23426,2014,1,1.106463417,110
20000000,2716989,Una buena mentira,23.10.2014 00:00,110,7.4,22783,2014,0,-0.86415055,-90
25000000,36447959,Million Dollar Arm,16.05.2014 00:00,124,7,38459,2014,1,0.45791836,50
1000000,9837,Camp X-Ray,17.10.2014 00:00,117,7,33542,2014,0,-0.990163,-100
18000000,15155772,And So It Goes,25.07.2014 00:00,94,5.8,10327,2014,0,-0.158012667,-20
8500000,1109199,The Rover,20.06.2014 00:00,103,6.4,36879,2014,0,-0.869506,-90
5000000,10429707,Moms' Night Out,9.05.2014 00:00,98,5.4,11445,2014,1,1.0859414,110
24000000,65182182,Think Like a Man Too,20.06.2014 00:00,106,5.8,16706,2014,1,1.71592425,170
12500000,48637684,About Last Night,14.02.2014 00:00,100,6.1,18519,2014,1,2.89101472,290
1000000,32630,The Duke of Burgundy,23.01.2015 00:00,104,6.6,8925,2014,0,-0.96737,-100
5000000,5565,Kid Cannabis,18.04.2014 00:00,110,6.4,8218,2014,0,-0.998887,-100
15000000,26496583,The Woman in Black 2: Angel of Death,2.01.2015 00:00,98,4.9,22255,2014,1,0.766438867,80
5000000,37440,Rudderless,21.02.2015 00:00,105,7.5,14913,2014,0,-0.992512,-100
50000000,51183113,Muppets Most Wanted,21.03.2014 00:00,107,6.4,26380,2014,1,0.02366226,0
13000000,38916903,Earth to Echo,2.07.2014 00:00,91,5.8,16757,2014,1,1.993607923,200
13200000,52543632,No Good Deed,12.09.2014 00:00,84,5.6,14236,2014,1,2.980578182,300
15000000,30127963,When the Game Stands Tall,22.08.2014 00:00,115,6.7,13653,2014,1,1.008530867,100
4000000,9134,13 Sins,11.04.2014 00:00,93,6.3,26332,2014,0,-0.9977165,-100
12000000,91443253,Heaven Is for Real,16.04.2014 00:00,99,5.8,22482,2014,1,6.620271083,660
5000000,72273,Better Living Through Chemistry,14.03.2014 00:00,91,6.3,12284,2014,0,-0.9855454,-100
4000000,17329486,A Haunted House 2,18.04.2014 00:00,86,4.7,16194,2014,1,3.3323715,330
6000000,11766,Barefoot,4.09.2014 00:00,90,6.6,19248,2014,0,-0.998039,-100
3000000,585640,The Disappearance of Eleanor Rigby: Them,12.09.2014 00:00,123,6.3,9569,2014,0,-0.804786667,-80
200000,8496112,The Quiet Ones,25.04.2014 00:00,98,5.1,16654,2014,1,41.48056,4150
1000000,104401,God's Pocket,8.08.2014 00:00,88,6.1,9072,2014,0,-0.895599,-90
245000000,936662225,Star Wars: The Force Awakens,18.12.2015 00:00,136,8.1,687192,2015,1,2.823111122,280
150000000,153636354,Mad Max: Fury Road,15.05.2015 00:00,120,8.1,661575,2015,1,0.02424236,0
44000000,54117416,The Hateful Eight,30.12.2015 00:00,167,7.8,360020,2015,1,0.229941273,20
110000000,155190832,San Andreas,29.05.2015 00:00,114,6.1,167250,2015,1,0.410825745,40
30000000,46889293,Sicario,2.10.2015 00:00,121,7.6,257207,2015,1,0.562976433,60
40000000,166167230,Fifty Shades of Grey,13.02.2015 00:00,125,4.1,250086,2015,1,3.15418075,320
155000000,89760956,Terminator Genisys,1.07.2015 00:00,126,6.5,212532,2015,0,-0.420897058,-40
135000000,183637894,Revenant: El Renacido,8.01.2016 00:00,156,8,522384,2015,1,0.360280696,40
108000000,228433663,The Martian,2.10.2015 00:00,144,8,579946,2015,1,1.115126509,110
61000000,81670090,Maze Runner: The Scorch Trials,18.09.2015 00:00,131,6.3,166404,2015,1,0.338853934,30
245000000,200074175,Spectre,6.11.2015 00:00,148,6.8,318152,2015,0,-0.183370714,-20
150000000,652270625,Jurassic World,12.06.2015 00:00,124,7,469200,2015,1,3.348470833,330
3500000,25138292,The Witch,19.02.2016 00:00,92,6.8,111384,2015,1,6.182369143,620
13000000,14677654,La habitación,22.01.2016 00:00,118,8.2,241695,2015,1,0.129050308,10
95000000,201151353,Cinderella,13.03.2015 00:00,105,7,121576,2015,1,1.117382663,110
28000000,70259870,The Big Short,23.12.2015 00:00,130,7.8,260244,2015,1,1.509281071,150
30000000,1872994,Legend,20.11.2015 00:00,132,7,115765,2015,0,-0.937566867,-90
65000000,110825712,Spy,5.06.2015 00:00,119,7,193925,2015,1,0.705010954,70
250000000,459005868,Avengers: Age of Ultron,1.05.2015 00:00,141,7.4,537832,2015,1,0.836023472,80
190000000,93436322,Tomorrowland,22.05.2015 00:00,130,6.5,147385,2015,0,-0.508229884,-50
75000000,45445109,The Man from U.N.C.L.E.,14.08.2015 00:00,116,7.3,212440,2015,0,-0.394065213,-40
15000000,12706393,The Danish Girl,22.01.2016 00:00,119,7.1,117432,2015,0,-0.152907133,-20
175000000,356461711,Inside Out,19.06.2015 00:00,95,8.2,439792,2015,1,1.036924063,100
176000000,47387723,Jupiter Ascending,6.02.2015 00:00,127,5.3,153531,2015,0,-0.730751574,-70
2500000,36336,Knock Knock,9.10.2015 00:00,99,4.9,56938,2015,0,-0.9854656,-100
20000000,45055776,Spotlight,20.11.2015 00:00,128,8.1,287421,2015,1,1.2527888,130
11800000,12711491,Carol,15.01.2016 00:00,118,7.2,81966,2015,1,0.077245,10
150000000,195042377,Misión: imposible 5 - Nación secreta,31.07.2015 00:00,131,7.4,265527,2015,1,0.300282513,30
190000000,353007020,Furious 7,3.04.2015 00:00,137,7.2,309837,2015,1,0.857931684,90
29000000,184296230,Pitch Perfect 2,15.05.2015 00:00,115,6.4,112447,2015,1,5.355042414,540
20000000,13650738,Burnt,30.10.2015 00:00,101,6.6,80803,2015,0,-0.3174631,-30
55000000,43482270,Everest,25.09.2015 00:00,121,7.1,160640,2015,0,-0.209413273,-20
130000000,180202163,Ant-Man,17.07.2015 00:00,117,7.3,388417,2015,1,0.386170485,40
28000000,161197785,Straight Outta Compton,14.08.2015 00:00,147,7.9,146861,2015,1,4.75706375,480
160000000,281723902,The Hunger Games: Mockingjay - Part 2,20.11.2015 00:00,137,6.6,212989,2015,1,0.760774388,80
5000000,65206105,The Visit,11.09.2015 00:00,94,6.2,86781,2015,1,12.041221,1200
25000000,42478175,The Age of Adaline,24.04.2015 00:00,112,7.2,118727,2015,1,0.699127,70
53000000,62575678,Black Mass,18.09.2015 00:00,123,6.9,140407,2015,1,0.18067317,20
55000000,31056945,Crimson Peak,16.10.2015 00:00,119,6.5,102529,2015,0,-0.435328273,-40
30000000,52421953,Revancha,24.07.2015 00:00,124,7.4,176502,2015,1,0.747398433,70
35000000,109767581,Creed,25.11.2015 00:00,133,7.6,182827,2015,1,2.1362166,210
110000000,130179072,Insurgent,20.03.2015 00:00,119,6.3,178165,2015,1,0.183446109,20
35000000,22464430,Hitman: Agent 47,21.08.2015 00:00,96,5.7,72970,2015,0,-0.358159143,-40
8500000,34017854,The DUFF,20.02.2015 00:00,101,6.5,60469,2015,1,3.002100471,300
35000000,110212700,Esta chica es un desastre,17.07.2015 00:00,125,6.3,110244,2015,1,2.148934286,210
5000000,43771291,The Gift,7.08.2015 00:00,108,7.1,103554,2015,1,7.7542582,780
105000000,28782481,Punto de quiebre,25.12.2015 00:00,114,5.3,46887,2015,0,-0.725881133,-70
80000000,169700110,Hotel Transylvania 2,25.09.2015 00:00,89,6.7,73328,2015,1,1.121251375,110
50000000,150357137,Daddy's Home,25.12.2015 00:00,96,6.1,72842,2015,1,2.00714274,200
40000000,72313754,Bridge of Spies,16.10.2015 00:00,142,7.6,227862,2015,1,0.80784385,80
30000000,17750583,Steve Jobs,23.10.2015 00:00,122,7.2,121579,2015,0,-0.4083139,-40
31000000,58884188,Vacation,29.07.2015 00:00,99,6.1,77487,2015,1,0.899489935,90
90000000,27367660,The Last Witch Hunter,23.10.2015 00:00,106,6,74795,2015,0,-0.695914889,-70
120000000,56117548,Fantastic Four,7.08.2015 00:00,100,4.3,125934,2015,0,-0.532353767,-50
50100000,53862963,Focus,27.02.2015 00:00,105,6.6,171771,2015,1,0.075109042,10
35000000,75764672,The Intern,25.09.2015 00:00,121,7.1,166416,2015,1,1.164704914,120
49000000,31569268,Chappie,6.03.2015 00:00,120,6.9,194639,2015,0,-0.355729224,-40
11000000,38317535,Brooklyn,25.11.2015 00:00,117,7.5,99195,2015,1,2.483412273,250
74000000,336045770,Minions,10.07.2015 00:00,91,6.4,169228,2015,1,3.541159054,350
37000000,20991497,Aloha,29.05.2015 00:00,105,5.4,46828,2015,0,-0.432662243,-40
10000000,1978592,Demolition,8.04.2016 00:00,101,7,64109,2015,0,-0.8021408,-80
14800000,66013057,Magic Mike XXL,1.07.2015 00:00,115,5.6,44006,2015,1,3.460341689,350
5000000,3219029,Green Room,13.05.2016 00:00,95,7,69349,2015,0,-0.3561942,-40
34000000,37432299,The Longest Ride,10.04.2015 00:00,123,7.1,61182,2015,1,0.100949971,10
100000000,25020758,In the Heart of the Sea,11.12.2015 00:00,122,6.9,94603,2015,0,-0.74979242,-70
60000000,56451232,Joy,25.12.2015 00:00,124,6.6,102242,2015,0,-0.059146133,-10
88000000,78747585,Pixels,24.07.2015 00:00,105,5.6,106004,2015,0,-0.10514108,-10
12000000,32000304,Paper Towns,24.07.2015 00:00,109,6.3,76635,2015,1,1.666692,170
35000000,34531832,Concussion,25.12.2015 00:00,123,7.1,64629,2015,0,-0.013376229,0
40000000,90411453,Get Hard,27.03.2015 00:00,100,6,98662,2015,1,1.260286325,130
68000000,81476385,Ted 2,26.06.2015 00:00,115,6.3,143077,2015,1,0.198182132,20
2000000,1477002,The Diary of a Teenage Girl,28.08.2015 00:00,102,6.9,22916,2015,0,-0.261499,-30
58000000,80080379,Goosebumps,16.10.2015 00:00,103,6.3,59906,2015,1,0.38069619,40
2000000,9244565,Hardcore: Misión extrema,8.04.2016 00:00,96,6.7,65051,2015,1,3.6222825,360
15000000,3635292,Scouts Guide to the Zombie Apocalypse,30.10.2015 00:00,93,6.3,33629,2015,0,-0.7576472,-80
50000000,1206135,Crimenes ocultos,24.04.2015 00:00,137,6.5,50379,2015,0,-0.9758773,-100
150000000,35088320,Pan,9.10.2015 00:00,111,5.8,49650,2015,0,-0.766077867,-80
15000000,1108247,Macbeth,11.12.2015 00:00,113,6.7,43481,2015,0,-0.926116867,-90
10000000,52218558,La noche del demonio: Capitulo 3,5.06.2015 00:00,97,6.1,67298,2015,1,4.2218558,420
16200000,27285953,No Escape,26.08.2015 00:00,103,6.8,61262,2015,1,0.684318086,70
26000000,12276810,Self/less,10.07.2015 00:00,117,6.5,70564,2015,0,-0.527815,-50
8000000,25369,Mr. Right,8.04.2016 00:00,95,6.3,33496,2015,0,-0.996828875,-100
19500000,20180155,Secret in Their Eyes,20.11.2015 00:00,111,6.2,29254,2015,1,0.034879744,0
25000000,43035725,The Night Before,20.11.2015 00:00,101,6.4,45947,2015,1,0.721429,70
200000000,123087120,The Good Dinosaur,25.11.2015 00:00,93,6.7,80711,2015,0,-0.3845644,-40
135000000,177397510,Home,27.03.2015 00:00,94,6.7,79374,2015,1,0.31405563,30
35000000,10137502,The Walk,9.10.2015 00:00,123,7.3,97203,2015,0,-0.710357086,-70
40000000,5775076,Victor Frankenstein,25.11.2015 00:00,110,6,40525,2015,0,-0.8556231,-90
15000000,42592530,Krampus,4.12.2015 00:00,98,6.2,44393,2015,1,1.839502,180
8000000,6743776,Me and Earl and the Dying Girl,1.07.2015 00:00,105,7.8,96689,2015,0,-0.157028,-20
25000000,1512815,Jane Got a Gun,29.01.2016 00:00,98,5.9,15689,2015,0,-0.9394874,-90
25000000,16027866,El transportador recargado,4.09.2015 00:00,96,5.1,32420,2015,0,-0.35888536,-40
30000000,32361416,Entourage,3.06.2015 00:00,104,6.6,66336,2015,1,0.078713867,10
7000000,17474107,Dope,19.06.2015 00:00,103,7.3,69552,2015,1,1.496301,150
50000000,26442251,Run All Night,13.03.2015 00:00,114,6.6,85225,2015,0,-0.47115498,-50
10000000,531009,Frente al mar,1.01.2016 00:00,122,5.2,13055,2015,0,-0.9468991,-90
13000000,18700837,Eye in the Sky,1.04.2016 00:00,102,7.3,61722,2015,1,0.438525923,40
16000000,32095,Equals,26.05.2016 00:00,101,6,18681,2015,0,-0.997994063,-100
23000000,64460211,The Wedding Ringer,16.01.2015 00:00,101,6.7,60737,2015,1,1.80261787,180
2000000,3590010,We Are Your Friends,28.08.2015 00:00,96,6.2,27695,2015,1,0.795005,80
6000000,83861,Beasts of No Nation,16.10.2015 00:00,137,7.8,52905,2015,0,-0.986023167,-100
30000000,87044645,Sisters,18.12.2015 00:00,118,6,52137,2015,1,1.901488167,190
28000000,14434604,American Ultra,21.08.2015 00:00,100,6.1,67391,2015,0,-0.484478429,-50
11000000,33305037,Woman in Gold,10.04.2015 00:00,109,7.3,42052,2015,1,2.027730636,200
8000000,3442820,Anomalisa,5.02.2016 00:00,90,7.2,47499,2015,0,-0.5696475,-60
12000000,22331028,Project Almanac,30.01.2015 00:00,106,6.4,65169,2015,1,0.860919,90
11000000,4027764,Irrational Man,7.08.2015 00:00,95,6.6,42507,2015,0,-0.633839636,-60
40000000,10640645,The Gunman,20.03.2015 00:00,115,5.8,32345,2015,0,-0.733983875,-70
4000000,35385560,The Boy Next Door,23.01.2015 00:00,91,4.7,31057,2015,1,7.84639,780
60000000,7605668,Mortdecai,23.01.2015 00:00,107,5.5,54191,2015,0,-0.873238867,-90
15000000,7857741,Trumbo,27.11.2015 00:00,124,7.5,60593,2015,0,-0.4761506,-50
10000000,27736779,Sinister 2,21.08.2015 00:00,97,5.3,33723,2015,1,1.7736779,180
81200000,1339152,El principito,5.08.2016 00:00,108,7.8,41751,2015,0,-0.98350798,-100
3500000,615654,The Bronze,18.03.2016 00:00,100,6,7520,2015,0,-0.824098857,-80
35000000,47425125,Poltergeist,22.05.2015 00:00,93,4.9,47376,2015,1,0.355003571,40
8000000,29467855,A Walk in the Woods,2.09.2015 00:00,104,6.3,18661,2015,1,2.683481875,270
26000000,12188642,Los 33,13.11.2015 00:00,127,6.9,27925,2015,0,-0.531206077,-50
74000000,162994032,The SpongeBob Movie: Sponge Out of Water,6.02.2015 00:00,92,6,38659,2015,1,1.202622054,120
25000000,20083,The Sea of Trees,26.08.2016 00:00,110,5.9,8519,2015,0,-0.99919668,-100
100000,701837,Tangerine,10.07.2015 00:00,88,7,16597,2015,1,6.01837,600
70000000,7097125,Blackhat,16.01.2015 00:00,133,5.4,44249,2015,0,-0.8986125,-90
90000000,85886987,Alvin and the Chipmunks: The Road Chip,18.12.2015 00:00,100,5.1,12069,2015,0,-0.045700144,0
8000000,16458,Blackway,10.06.2016 00:00,90,5.2,4931,2015,0,-0.99794275,-100
1000000,14443077,"Hello, My Name Is Doris",1.04.2016 00:00,90,6.7,14007,2015,1,13.443077,1340
35000000,34507079,Hot Pursuit,8.05.2015 00:00,87,5.1,40431,2015,0,-0.014083457,0
28000000,6998324,Our Brand Is Crisis,30.10.2015 00:00,107,6.1,16204,2015,0,-0.750059857,-80
8500000,187112,Maggie,8.05.2015 00:00,95,5.6,35167,2015,0,-0.977986824,-100
3000000,67790117,War Room,28.08.2015 00:00,120,6.4,10268,2015,1,21.59670567,2160
9600000,2541554,Conspiración y poder,30.10.2015 00:00,125,6.8,14615,2015,0,-0.735254792,-70
9400000,739478,Drishyam,31.07.2015 00:00,163,8.4,42547,2015,0,-0.921332128,-90
18000000,26822144,Ricki and the Flash,7.08.2015 00:00,101,6,18428,2015,1,0.490119111,50
5000000,2184640,Jem and the Holograms,23.10.2015 00:00,118,4.1,5640,2015,0,-0.563072,-60
14000000,4693356,Suffragette,11.12.2015 00:00,106,6.9,28377,2015,0,-0.664760286,-70
20000000,42652003,Max,26.06.2015 00:00,111,6.8,22181,2015,1,1.13260015,110
18026148,6738000,Baahubali: The Beginning,9.07.2015 00:00,159,8.2,81329,2015,0,-0.626209659,-60
3300000,25799043,The Lazarus Effect,27.02.2015 00:00,83,5.2,32659,2015,1,6.817891818,680
17000000,44469602,"McFarland, USA",20.02.2015 00:00,129,7.4,27814,2015,1,1.615858941,160
65000000,74068,Dragon Blade,4.09.2015 00:00,127,6.1,14229,2015,0,-0.998860492,-100
10000000,17737646,Mr. Holmes,24.07.2015 00:00,104,6.9,51307,2015,1,0.7737646,80
3000000,1828933,Desierto,15.04.2016 00:00,88,6,6253,2015,0,-0.390355667,-40
17000000,26284475,Love the Coopers,13.11.2015 00:00,107,5.7,13475,2015,1,0.546145588,50
99000000,130178411,The Peanuts Movie,6.11.2015 00:00,88,7.1,34889,2015,1,0.314933444,30
