,budget,gross,name,released,runtime,score,votes,year,isprofit,profitability_ratio,profitability_ratio_bucket,id,imdb_id,original_title,popularity,title,year_released
1006,32000000,30882515,Home Alone 3,12.12.1997 00:00,102,4.3,83369,1997,0,-0.034921406,0,9714,tt0119303,Home Alone 3,8.04209,Home Alone 3,1997
1007,1000000,582024,Orgazmo,23.10.1998 00:00,94,6.2,31548,1997,0,-0.417976,-40,8675,tt0124819,Orgazmo,5.919725,Orgazmo,1998
1008,22000000,45319423,Bean,7.11.1997 00:00,89,6.4,81315,1997,1,1.059973773,110,1281,tt0118689,Bean,12.799853,Bean,1997
1009,70000000,37957682,Seven Years in Tibet,10.10.1997 00:00,136,7,103750,1997,0,-0.4577474,-50,978,tt0120102,Seven Years in Tibet,11.483493,Seven Years in Tibet,1997
1010,15000000,28014536,Grosse Pointe Blank,11.04.1997 00:00,107,7.4,77687,1997,1,0.867635733,90,9434,tt0119229,Grosse Pointe Blank,7.556814,Grosse Pointe Blank,1997
1011,50000000,48169156,G.I. Jane,22.08.1997 00:00,125,5.9,64233,1997,0,-0.03661688,0,4421,tt0119173,G.I. Jane,9.37934,G.I. Jane,1997
1012,3500000,45950122,The Full Monty,19.09.1997 00:00,91,7.2,86993,1997,1,12.12860629,1210,9427,tt0119164,The Full Monty,8.333322,The Full Monty,1997
1013,27000000,60527873,Kiss the Girls,3.10.1997 00:00,115,6.6,54408,1997,1,1.241773074,120,9437,tt0119468,Kiss the Girls,12.235391,Kiss the Girls,1997
1014,250000,12006514,Chasing Amy,18.04.1997 00:00,113,7.3,119658,1997,1,47.026056,4700,2255,tt0118842,Chasing Amy,12.311564,Chasing Amy,1997
1015,25000000,29342592,Spice World,23.01.1998 00:00,93,3.4,29357,1997,1,0.17370368,20,6116,tt0120185,Spice World,4.257516,Spice World,1998
1016,50000000,50007168,Absolute Power,14.02.1997 00:00,121,6.7,42417,1997,1,0.00014336,0,66,tt0118548,Absolute Power,7.66124,Absolute Power,1997
1017,30000000,35927406,Mortal Kombat: Annihilation,21.11.1997 00:00,95,3.7,38860,1997,1,0.1975802,20,9823,tt0119707,Mortal Kombat: Annihilation,6.532498,Mortal Kombat: Annihilation,1997
1018,10000000,44886089,Cop Land,15.08.1997 00:00,105,6.9,73991,1997,1,3.4886089,350,2142,tt0118887,Cop Land,9.15931,Cop Land,1997
1019,35000000,63856929,In & Out,19.09.1997 00:00,90,6.3,33955,1997,1,0.824483686,80,10806,tt0119360,In & Out,9.949805,In & Out,1997
1020,18000000,7837632,The Ice Storm,26.11.1997 00:00,112,7.5,48479,1997,0,-0.564576,-60,68924,tt0119349,The Ice Storm,7.146352,The Ice Storm,1997
1021,60000000,54930280,The Jackal,14.11.1997 00:00,124,6.4,92834,1997,0,-0.084495333,-10,4824,tt0119395,The Jackal,11.131917,The Jackal,1997
1022,9000000,23687907,Good Burger,25.07.1997 00:00,95,5.7,22284,1997,1,1.631989667,160,14817,tt0119215,Good Burger,10.580421,Good Burger,1997
1023,35000000,25078937,Midnight in the Garden of Good and Evil,21.11.1997 00:00,155,6.6,33319,1997,0,-0.283458943,-30,8197,tt0119668,Midnight in the Garden of Good and Evil,5.145907,Midnight in the Garden of Good and Evil,1997
1024,15000000,43022524,Wag the Dog,9.01.1998 00:00,97,7.1,70832,1997,1,1.868168267,190,586,tt0120885,Wag the Dog,7.603652,Wag the Dog,1998
1025,160000000,48608066,Speed 2: Cruise Control,13.06.1997 00:00,121,3.8,64186,1997,0,-0.696199588,-70,1639,tt0120179,Speed 2: Cruise Control,11.268531,Speed 2: Cruise Control,1997
1026,25000000,36429528,Vegas Vacation,14.02.1997 00:00,93,5.9,36231,1997,1,0.45718112,50,11419,tt0120434,Vegas Vacation,9.304901,Vegas Vacation,1997
1027,86000000,42868348,The Devil's Own,26.03.1997 00:00,111,6.1,49303,1997,0,-0.501530837,-50,4477,tt0118972,The Devil's Own,10.675073,The Devil's Own,1997
1028,75000000,75982834,Conspiracy Theory,8.08.1997 00:00,135,6.7,81477,1997,1,0.013104453,0,8834,tt0118883,Conspiracy Theory,14.261798,Conspiracy Theory,1997
1029,32000000,59925026,Jungle 2 Jungle,7.03.1997 00:00,105,5.1,19393,1997,1,0.872657063,90,9446,tt0119432,Jungle 2 Jungle,12.640569,Jungle 2 Jungle,1997
1030,36000000,50129186,Breakdown,2.05.1997 00:00,93,6.9,40913,1997,1,0.392477389,40,2163,tt0118771,Breakdown,7.926621,Breakdown,1997
1031,80000000,92977226,Flubber,26.11.1997 00:00,93,5.2,69813,1997,1,0.162215325,20,9574,tt0119137,Flubber,7.016942,Flubber,1997
1032,10000000,31058643,Picture Perfect,1.08.1997 00:00,105,5.5,16867,1997,1,2.1058643,210,9413,tt0119896,Picture Perfect,4.347079,Picture Perfect,1997
1033,50000000,41263140,The Peacemaker,26.09.1997 00:00,124,5.9,48476,1997,0,-0.1747372,-20,6623,tt0119874,The Peacemaker,8.868114,The Peacemaker,1997
1034,30000000,23461013,Hoodlum,27.08.1997 00:00,130,6.3,8947,1997,0,-0.217966233,-20,22073,tt0119311,Hoodlum,2.384882,Hoodlum,1997
1035,10000000,2157701,Wilde,1.05.1998 00:00,118,6.9,13004,1997,0,-0.7842299,-80,11365,tt0120514,Wilde,3.895735,Wilde,1998
1036,22000000,26570463,An American Werewolf in Paris,25.12.1997 00:00,105,5.1,20220,1997,1,0.207748318,20,9406,tt0118604,An American Werewolf in Paris,7.145784,An American Werewolf in Paris,1997
1037,5000000,15719109,Wishmaster,19.09.1997 00:00,90,5.7,16368,1997,1,2.1438218,210,10351,tt0120524,Wishmaster,5.215107,Wishmaster,1997
1038,3000000,24629916,Air Bud,1.08.1997 00:00,98,5.1,13907,1997,1,7.209972,720,20737,tt0118570,Air Bud,9.407128,Air Bud,1997
1039,40000000,33956608,The Relic,10.01.1997 00:00,110,5.7,20582,1997,0,-0.1510848,-20,11015,tt0120004,The Relic,7.699967,The Relic,1997
1040,7500000,43490057,Soul Food,26.09.1997 00:00,115,7,5761,1997,1,4.798674267,480,29461,tt0120169,Soul Food,2.647781,Soul Food,1997
1041,25000000,41067398,Money Talks,22.08.1997 00:00,97,6.2,23799,1997,1,0.64269592,60,9416,tt0119695,Money Talks,13.855037,Money Talks,1997
1042,37000000,6482195,Switchback,31.10.1997 00:00,118,6.4,10585,1997,0,-0.824805541,-80,10871,tt0119210,Switchback,3.742824,Switchback,1997
1043,1000000,125397,The Night Flier,6.02.1998 00:00,94,6,7849,1997,0,-0.874603,-90,12238,tt0119784,The Night Flier,7.146514,The Night Flier,1998
1044,20000000,10569071,Deconstructing Harry,2.01.1998 00:00,96,7.4,37690,1997,0,-0.47154645,-50,2639,tt0118954,Deconstructing Harry,6.280515,Deconstructing Harry,1998
1045,28000000,5532301,Kundun,16.01.1998 00:00,134,7,22853,1997,0,-0.802417821,-80,9746,tt0119485,Kundun,5.01752,Kundun,1998
1046,30000000,11438337,Double Team,4.04.1997 00:00,93,4.7,26927,1997,0,-0.6187221,-60,9405,tt0119013,Double Team,5.452961,Double Team,1997
1047,20000000,14327206,Excess Baggage,29.08.1997 00:00,101,5.3,11399,1997,0,-0.2836397,-30,26180,tt0119086,Excess Baggage,3.714997,Excess Baggage,1997
1048,1000000,1950218,Two Girls and a Guy,24.04.1998 00:00,84,5.6,6203,1997,1,0.950218,100,32456,tt0124179,Two Girls and a Guy,4.967667,Two Girls and a Guy,1998
1049,12000000,4266243,A Life Less Ordinary,24.10.1997 00:00,103,6.4,31471,1997,0,-0.64447975,-60,8067,tt0119535,A Life Less Ordinary,15.996171,A Life Less Ordinary,1997
1050,12000000,4052347,Playing God,17.10.1997 00:00,94,5.6,6643,1997,0,-0.662304417,-70,12628,tt0119906,Playing God,9.657642,Playing God,1997
1051,35000000,6448817,Warriors of Virtue,2.05.1997 00:00,100,4.6,2372,1997,0,-0.815748086,-80,49478,tt0120479,Warriors of Virtue,0.719444,Warriors of Virtue,1997
1052,48000000,22415440,Red Corner,31.10.1997 00:00,122,6.3,13892,1997,0,-0.533011667,-50,9407,tt0119994,Red Corner,3.288944,Red Corner,1997
1053,20000000,13801755,The Man Who Knew Too Little,14.11.1997 00:00,94,6.6,25388,1997,0,-0.30991225,-30,9414,tt0120483,The Man Who Knew Too Little,4.827771,The Man Who Knew Too Little,1997
1054,25000000,13104494,Rosewood,21.02.1997 00:00,140,7.2,6487,1997,0,-0.47582024,-50,25624,tt0120036,Rosewood,2.899809,Rosewood,1997
1055,25000000,9381260,Fierce Creatures,24.01.1997 00:00,93,6.4,20507,1997,0,-0.6247496,-60,12145,tt0119115,Fierce Creatures,11.036729,Fierce Creatures,1997
1056,5000000,1692872,Suicide Kings,17.04.1998 00:00,106,7,23526,1997,0,-0.6614256,-70,10668,tt0120241,Suicide Kings,9.262719,Suicide Kings,1998
1057,8000000,532190,Prefontaine,24.01.1997 00:00,106,6.8,6161,1997,0,-0.93347625,-90,26306,tt0119937,Prefontaine,2.93818,Prefontaine,1997
1058,28000000,8119205,A Simple Wish,11.07.1997 00:00,89,5.4,4549,1997,0,-0.710028393,-70,17834,tt0120133,A Simple Wish,3.354869,A Simple Wish,1997
1059,30000000,21382456,Mr. Magoo,25.12.1997 00:00,87,3.9,12708,1997,0,-0.287251467,-30,9438,tt0119718,Mr. Magoo,9.474269,Mr. Magoo,1997
1060,20000000,5716080,One Eight Seven,30.07.1997 00:00,119,6.7,19216,1997,0,-0.714196,-70,6072,tt0118531,One Eight Seven,6.476493,One Eight Seven,1997
1061,32000000,3562749,Cats Don't Dance,26.03.1997 00:00,75,6.9,6006,1997,0,-0.888664094,-90,24662,tt0118829,Cats Don't Dance,3.406836,Cats Don't Dance,1997
1062,6000000,6302154,Affliction,19.02.1999 00:00,114,7,12633,1997,1,0.050359,10,31662,tt0118564,Affliction,4.40959,Affliction,1999
1063,6000000,14821531,Eve's Bayou,7.11.1997 00:00,109,7.3,7316,1997,1,1.470255167,150,45153,tt0119080,Eve's Bayou,1.461772,Eve's Bayou,1997
1064,8000000,8109349,Turbo: A Power Rangers Movie,28.03.1997 00:00,99,3.5,7129,1997,1,0.013668625,0,6499,tt0120389,Turbo: A Power Rangers Movie,5.436745,Turbo: A Power Rangers Movie,1997
1065,50000000,10556196,Mad City,7.11.1997 00:00,100,6.2,17297,1997,0,-0.78887608,-80,9770,tt0119592,Mad City,4.909738,Mad City,1997
1066,3300000,74188,Twin Town,9.05.1997 00:00,99,6.7,4995,1997,0,-0.977518788,-100,15321,tt0120394,Twin Town,1.651546,Twin Town,1997
1067,9000000,339648,Welcome to Sarajevo,26.11.1997 00:00,103,6.9,6194,1997,0,-0.962261333,-100,14905,tt0120490,Welcome to Sarajevo,7.999793,Welcome to Sarajevo,1997
1068,17000000,3506206,The Pest,7.02.1997 00:00,84,5,7038,1997,0,-0.793752588,-80,17949,tt0119887,The Pest,3.194883,The Pest,1997
1069,35000000,2221994,Smilla's Sense of Snow,28.02.1997 00:00,121,6.4,12197,1997,0,-0.936514457,-90,9311,tt0120152,Smilla's Sense of Snow,3.132331,Smilla's Sense of Snow,1997
1070,5000000,20733485,The Apostle,20.02.1998 00:00,134,7.2,12029,1997,1,3.146697,310,2895,tt0118632,The Apostle,9.21174,The Apostle,1998
1071,24000000,2618335,One Night Stand,14.11.1997 00:00,102,5.8,5888,1997,0,-0.890902708,-90,12616,tt0119832,One Night Stand,2.818802,One Night Stand,1997
1072,85000000,28659604,Fathers' Day,9.05.1997 00:00,98,5.1,12880,1997,0,-0.662828188,-70,12499,tt0119109,Fathers' Day,5.295556,Fathers' Day,1997
1073,35000000,31611225,For Richer or Poorer,12.12.1997 00:00,115,5.7,8578,1997,0,-0.096822143,-10,10371,tt0119142,For Richer or Poorer,8.412203,For Richer or Poorer,1997
1074,1500000,617403,The House of Yes,10.10.1997 00:00,85,6.7,6947,1997,0,-0.588398,-60,33344,tt0119324,The House of Yes,3.974374,The House of Yes,1997
1075,3000000,3559990,8 Heads in a Duffel Bag,18.04.1997 00:00,95,5.3,8398,1997,1,0.186663333,20,13982,tt0118541,8 Heads in a Duffel Bag,5.666701,8 Heads in a Duffel Bag,1997
1076,10000000,10200000,The Spanish Prisoner,15.05.1998 00:00,110,7.3,19466,1997,1,0.02,0,29193,tt0120176,The Spanish Prisoner,4.305735,The Spanish Prisoner,1998
1077,53000000,19736932,Gone Fishin',30.05.1997 00:00,94,4.7,8375,1997,0,-0.627605057,-60,9054,tt0119214,Gone Fishin',2.289647,Gone Fishin',1997
1078,8000000,1495332,City of Industry,14.03.1997 00:00,97,6.2,5078,1997,0,-0.8130835,-80,18420,tt0118859,City of Industry,1.922014,City of Industry,1997
1079,15000000,309,Trojan War,1.10.1997 00:00,84,5.7,5034,1997,0,-0.9999794,-100,14330,tt0120376,Trojan War,1.156854,Trojan War,1997
1080,31190000,4529843,McHale's Navy,18.04.1997 00:00,108,4.4,5716,1997,0,-0.854766175,-90,14908,tt0119640,McHale's Navy,2.705804,McHale's Navy,1997
1081,10000000,12514138,Love Jones,14.03.1997 00:00,104,7.4,3076,1997,1,0.2514138,30,27322,tt0119572,Love Jones,1.251862,Love Jones,1997
1082,25000,2856622,In the Company of Men,1.08.1997 00:00,97,7.3,11992,1997,1,113.26488,11330,14585,tt0119361,In the Company of Men,3.323672,In the Company of Men,1997
1083,12000000,7015240,Star Kid,16.01.1998 00:00,101,5.4,2065,1997,0,-0.415396667,-40,54007,tt0120478,Star Kid,1.079117,Star Kid,1998
1084,16000000,11486880,The Beautician and the Beast,7.02.1997 00:00,105,5.3,7153,1997,0,-0.28207,-30,17894,tt0118691,The Beautician and the Beast,7.566377,The Beautician and the Beast,1997
1085,7000000,106292,Lawn Dogs,15.05.1998 00:00,101,7.6,6638,1997,0,-0.984815429,-100,35796,tt0119506,Lawn Dogs,4.255263,Lawn Dogs,1998
1086,18000000,3247524,A Smile Like Yours,22.08.1997 00:00,98,4.8,1230,1997,0,-0.819582,-80,33657,tt0120151,A Smile Like Yours,2.507368,A Smile Like Yours,1997
1087,16000000,1921471,Paradise Road,11.04.1997 00:00,122,6.8,4496,1997,0,-0.879908063,-90,77223,tt0119859,Paradise Road,1.462139,Paradise Road,1997
1088,2700000,9054736,Ulee's Gold,18.07.1997 00:00,113,7.1,5988,1997,1,2.353605926,240,55306,tt0120402,Ulee's Gold,1.138972,Ulee's Gold,1997
1089,45000000,2154540,Shadow Conspiracy,31.01.1997 00:00,103,4.9,3969,1997,0,-0.952121333,-100,38153,tt0120107,Shadow Conspiracy,3.733574,Shadow Conspiracy,1997
1090,71000000,11466088,Turbulence,10.01.1997 00:00,100,4.8,9453,1997,0,-0.838505803,-80,34314,tt0120390,Turbulence,5.304043,Turbulence,1997
1091,25000000,6320276,Most Wanted,10.10.1997 00:00,99,5.5,5089,1997,0,-0.74718896,-70,34309,tt0119709,Most Wanted,10.323838,Most Wanted,1997
1092,3000000,302204,Shooting Fish,1.05.1998 00:00,109,6.6,6880,1997,0,-0.899265333,-90,25719,tt0120122,Shooting Fish,1.631288,Shooting Fish,1998
1093,5000000,283033,The End of Violence,12.09.1997 00:00,122,5.6,4321,1997,0,-0.9433934,-90,46625,tt0119062,The End of Violence,1.621193,The End of Violence,1997
1094,4000000,46362,The Last Time I Committed Suicide,20.06.1997 00:00,92,5.8,1776,1997,0,-0.9884095,-100,34941,tt0119502,The Last Time I Committed Suicide,1.380375,The Last Time I Committed Suicide,1997
1095,70000000,216540909,Saving Private Ryan,24.07.1998 00:00,169,8.6,979007,1998,1,2.093441557,210,857,tt0120815,Saving Private Ryan,21.758054,Saving Private Ryan,1998
1096,15000000,17451873,The Big Lebowski,6.03.1998 00:00,117,8.2,592823,1998,1,0.1634582,20,115,tt0118715,The Big Lebowski,15.952524,The Big Lebowski,1998
1097,7500000,6719864,American History X,20.11.1998 00:00,119,8.5,857333,1998,0,-0.104018133,-10,73,tt0120586,American History X,18.157166,American History X,1998
1098,90000000,120620254,Mulan,19.06.1998 00:00,88,7.6,193214,1998,1,0.340225044,30,10674,tt0120762,Mulan,21.180857,Mulan,1998
1099,60000000,125618201,The Truman Show,5.06.1998 00:00,103,8.1,740961,1998,1,1.093636683,110,37165,tt0120382,The Truman Show,13.155901,The Truman Show,1998
1100,60000,3216970,Pi,10.07.1998 00:00,84,7.5,151309,1998,1,52.61616667,5260,473,tt0138704,Pi,10.621362,Pi,1998
1101,23000000,176484651,There's Something About Mary,15.07.1998 00:00,119,7.1,259794,1998,1,6.673245696,670,544,tt0129387,There's Something About Mary,11.688958,There's Something About Mary,1998
1102,45000000,70087718,Blade,21.08.1998 00:00,120,7.1,206719,1998,1,0.557504844,60,36647,tt0120611,Blade,15.043454,Blade,1998
1103,25000000,32383850,Bride of Chucky,16.10.1998 00:00,89,5.4,42757,1998,1,0.295354,30,11932,tt0144120,Bride of Chucky,13.018491,Bride of Chucky,1998
1104,90000000,44619100,Meet Joe Black,13.11.1998 00:00,178,7.1,180700,1998,0,-0.504232222,-50,297,tt0119643,Meet Joe Black,14.026744,Meet Joe Black,1998
1105,48000000,46683377,Practical Magic,16.10.1998 00:00,104,6.2,60149,1998,0,-0.027429646,0,6435,tt0120791,Practical Magic,7.757795,Practical Magic,1998
1106,60000000,32940507,Mercury Rising,3.04.1998 00:00,111,6.1,57649,1998,0,-0.45099155,-50,8838,tt0120749,Mercury Rising,6.644644,Mercury Rising,1998
1107,52000000,36400491,The Thin Red Line,15.01.1999 00:00,170,7.6,148812,1998,0,-0.299990558,-30,8741,tt0120863,The Thin Red Line,9.783966,The Thin Red Line,1999
1108,20000000,29753944,Wild Things,20.03.1998 00:00,108,6.5,95388,1998,1,0.4876972,50,617,tt0120890,Wild Things,13.924623,Wild Things,1998
1109,55000000,41616262,Ronin,25.09.1998 00:00,122,7.3,152869,1998,0,-0.243340691,-20,8195,tt0122690,Ronin,9.672094,Ronin,1998
1110,18500000,10680275,Fear and Loathing in Las Vegas,22.05.1998 00:00,118,7.7,226427,1998,0,-0.422687838,-40,1878,tt0120669,Fear and Loathing in Las Vegas,9.220346,Fear and Loathing in Las Vegas,1998
1111,25000000,100317794,Shakespeare in Love,8.01.1999 00:00,123,7.2,187035,1998,1,3.01271176,300,1934,tt0138097,Shakespeare in Love,13.813155,Shakespeare in Love,1999
1112,33000000,141153686,Rush Hour,18.09.1998 00:00,98,6.9,201905,1998,1,3.277384424,330,2109,tt0120812,Rush Hour,11.840557,Rush Hour,1998
1113,65000000,115821495,You've Got Mail,18.12.1998 00:00,119,6.6,163612,1998,1,0.781869154,80,9489,tt0128853,You've Got Mail,10.237996,You've Got Mail,1998
1114,20000000,161491646,The Waterboy,6.11.1998 00:00,90,6.1,127466,1998,1,7.0745823,710,10663,tt0120484,The Waterboy,9.461823,The Waterboy,1998
1115,75000000,140464664,Deep Impact,8.05.1998 00:00,120,6.1,142094,1998,1,0.872862187,90,8656,tt0120647,Deep Impact,11.644633,Deep Impact,1998
1116,80000000,69117629,Lost in Space,3.04.1998 00:00,130,5.1,61386,1998,0,-0.136029638,-10,2157,tt0120738,Lost in Space,12.000579,Lost in Space,1998
1117,120000000,162798565,A Bug's Life,25.11.1998 00:00,95,7.2,226736,1998,1,0.356654708,40,9487,tt0120623,A Bug's Life,16.869209,A Bug's Life,1998
1118,9000000,17105219,Rushmore,19.02.1999 00:00,93,7.7,144975,1998,1,0.900579889,90,11545,tt0128445,Rushmore,5.997054,Rushmore,1999
1119,70000000,101217900,The Prince of Egypt,18.12.1998 00:00,99,7,98359,1998,1,0.44597,40,9837,tt0120794,The Prince of Egypt,11.898185,The Prince of Egypt,1998
1120,15000000,40064955,The Faculty,25.12.1998 00:00,104,6.4,96886,1998,1,1.670997,170,9276,tt0133751,The Faculty,13.462253,The Faculty,1998
1121,90000000,111549836,Enemy of the State,20.11.1998 00:00,132,7.3,199848,1998,1,0.239442622,20,9798,tt0120660,Enemy of the State,12.978751,Enemy of the State,1998
1122,85000000,55485043,What Dreams May Come,2.10.1998 00:00,113,7,88728,1998,0,-0.347234788,-30,12159,tt0120889,What Dreams May Come,11.218378,What Dreams May Come,1998
1123,48000000,37562568,Out of Sight,26.06.1998 00:00,123,7,75099,1998,0,-0.2174465,-20,1389,tt0120780,Out of Sight,7.349812,Out of Sight,1998
1124,65000000,94095523,The Mask of Zorro,17.07.1998 00:00,136,6.7,144796,1998,1,0.447623431,40,9342,tt0120746,The Mask of Zorro,11.348096,The Mask of Zorro,1998
1125,18000000,80245725,The Wedding Singer,13.02.1998 00:00,95,6.8,116558,1998,1,3.458095833,350,11003,tt0120888,The Wedding Singer,8.884035,The Wedding Singer,1998
1126,70000000,74329966,Six Days Seven Nights,12.06.1998 00:00,98,5.8,64070,1998,1,0.061856657,10,6068,tt0120828,Six Days Seven Nights,18.324219,Six Days Seven Nights,1998
1127,40000000,40568025,Pleasantville,23.10.1998 00:00,124,7.5,108475,1998,1,0.014200625,0,2657,tt0120789,Pleasantville,11.0874,Pleasantville,1998
1128,30000000,60053195,Hope Floats,29.05.1998 00:00,114,5.9,20726,1998,1,1.001773167,100,9715,tt0119313,Hope Floats,6.54478,Hope Floats,1998
1129,40000000,54682547,Small Soldiers,10.07.1998 00:00,108,6.1,81216,1998,1,0.367063675,40,11551,tt0122718,Small Soldiers,10.03936,Small Soldiers,1998
1130,12000000,22905674,Rounders,11.09.1998 00:00,121,7.4,128159,1998,1,0.908806167,90,10220,tt0128442,Rounders,8.783454,Rounders,1998
1131,10000000,25339117,Can't Hardly Wait,12.06.1998 00:00,100,6.5,39581,1998,1,1.5339117,150,15037,tt0127723,Can't Hardly Wait,6.426937,Can't Hardly Wait,1998
1132,60000000,57167405,U.S. Marshals,6.03.1998 00:00,131,6.5,82606,1998,0,-0.047209917,0,11808,tt0120873,U.S. Marshals,8.462364,U.S. Marshals,1998
1133,6000,48482,Following,5.11.1999 00:00,69,7.6,72113,1998,1,7.080333333,710,11660,tt0154506,Following,5.283661,Following,1999
1134,30000000,30082699,Elizabeth,19.02.1999 00:00,124,7.5,80195,1998,1,0.002756633,0,4518,tt0127536,Elizabeth,7.566321,Elizabeth,1999
1135,8000000,17278980,Half Baked,16.01.1998 00:00,82,6.7,50868,1998,1,1.1598725,120,9490,tt0120693,Half Baked,7.022548,Half Baked,1998
1136,14000000,38072438,Urban Legend,25.09.1998 00:00,99,5.5,50594,1998,1,1.719459857,170,9877,tt0146336,Urban Legend,6.081401,Urban Legend,1998
1137,58000000,70117571,Star Trek: Insurrection,11.12.1998 00:00,103,6.4,60249,1998,1,0.208923638,20,200,tt0120844,Star Trek: Insurrection,9.538877,Star Trek: Insurrection,1998
1138,28000000,13979599,Blues Brothers 2000,6.02.1998 00:00,123,4.8,27480,1998,0,-0.500728607,-50,11568,tt0118747,Blues Brothers 2000,13.162168,Blues Brothers 2000,1998
1139,17000000,30324946,A Night at the Roxbury,2.10.1998 00:00,82,6.2,50769,1998,1,0.783820353,80,9429,tt0120770,A Night at the Roxbury,12.480685,A Night at the Roxbury,1998
1140,50000000,91137662,Stepmom,25.12.1998 00:00,124,6.7,50401,1998,1,0.82275324,80,9441,tt0120686,Stepmom,7.17892,Stepmom,1998
1141,140000000,130444603,Lethal Weapon 4,10.07.1998 00:00,127,6.6,135019,1998,0,-0.068252836,-10,944,tt0122151,Lethal Weapon 4,14.470551,Lethal Weapon 4,1998
1142,90000000,135026902,Patch Adams,25.12.1998 00:00,115,6.7,86765,1998,1,0.500298911,50,10312,tt0129290,Patch Adams,12.52181,Patch Adams,1998
1143,105000000,90757863,Antz,2.10.1998 00:00,83,6.6,131396,1998,0,-0.1356394,-10,8916,tt0120587,Antz,16.025625,Antz,1998
