,budget,company,country,director,genre,gross,name,rating,released,runtime,score,star,votes,writer,year,isprofit,profitability_ratio,profitability_ratio_bucket,adult,id,imdb_id,original_title,overview,popularity,tagline,title,genres_edited,spoken_languages_edited,production_countries_edited,keywords_edited,year_released
2176,12000000,Touchstone Pictures,USA,Other,Crime,65328121,Step Up,PG-13,11.08.2006 00:00,104,6.5,Channing Tatum,97712,Duane Adler,2006,1,4.444010083,440,FALSE,9762,tt0462590,Step Up,"Everyone deserves a chance to follow their dreams, but some people only get one shot. Tyler Gage is a rebel from the wrong side of Baltimore's tracks and the only thing that stands between him and an unfulfilled life are his dreams of one day making it out of there. Nora is a privileged ballet dancer attending Baltimore's ultra-elite Maryland School of the Arts",14.21769,Every Second Chance Begins With a First Step,Step Up,"Music, Drama, Romance, Crime",en,US,"dancing, new love, dance, baltimore, art school, woman director",2006
2177,135000000,Universal Pictures,USA,Other,Action,63450470,Miami Vice,R,28.07.2006 00:00,134,6,Colin Farrell,97434,Michael Mann,2006,0,-0.529996519,-50,FALSE,82,tt0430357,Miami Vice,Miami Vice is a feature film based on the 1980s action drama TV series. The film tells the story of vice detectives Crockett and Tubbs and how their personal and professional lives are dangerously getting mixed.,11.72545,No Law. No Rules. No Order.,Miami Vice,"Action, Adventure, Crime, Thriller","en, es","UY, US, DE, PY","based on tv series, drug deal, havana cuba, speedboat ",2006
2178,209000000,Warner Bros.,USA,Other,Action,200081192,Superman Returns,PG-13,28.06.2006 00:00,154,6.1,Brandon Routh,249656,Michael Dougherty,2006,0,-0.042673722,0,FALSE,1452,tt0348150,Superman Returns,"Superman returns to discover his 5-year absence has allowed Lex Luthor to walk free, and that those he was closest too felt abandoned and have moved on. Luthor plots his ultimate revenge that could see millions killed and change the face of the planet forever, as well as ridding himself of the Man of Steel.",13.284712,,Superman Returns,"Adventure, Fantasy, Action, Science Fiction","en, fr, de",US,"saving the world, dc comics, invulnerability, sequel, superhero, based on comic, kryptonite, super powers, superhuman strength, lex luthor",2006
2179,18000000,Twentieth Century Fox Film Corporation,USA,Other,Comedy,41011711,John Tucker Must Die,PG-13,28.07.2006 00:00,89,5.8,Jesse Metcalfe,71344,Jeff Lowell,2006,1,1.278428389,130,FALSE,9293,tt0455967,John Tucker Must Die,"After discovering they are all dating the same same guy, three popular students from different cliques band together for revenge, so they enlist the help of a new gal in town and conspire to break the jerk's heart, while destroying his reputation.",7.810301,Don't Get Mad. Get Even.,John Tucker Must Die,Comedy,en,"CA, US","high school, basketball, revenge, falling in love, teenage boy, woman director, school life, cheater",2006
2180,72500000,Columbia Pictures,USA,Other,Action,148213377,Talladega Nights: The Ballad of Ricky Bobby,PG-13,4.08.2006 00:00,108,6.6,Will Ferrell,140305,Will Ferrell,2006,1,1.044322441,100,FALSE,9718,tt0415306,Talladega Nights: The Ballad of Ricky Bobby,"Lifelong friends and national idols Ricky Bobby and Cal Naughton Jr. have earned their NASCAR stripes with their uncanny knack of finishing races in the first and second slots, respectively, and slinging catchphrases like ""Shake and bake!"" But when a rival French driver coasts onto the track to challenge their records, they'll have to floor it to retain their top-dog status.",6.936688,The story of a man who could only count to #1,Talladega Nights: The Ballad of Ricky Bobby,Comedy,en,US,"north carolina, prayer, family dinner, motorcycle, advertising, divorce, automobile racing, nascar, dog trainer, car movie, sport competition, psychosomatic illness, french stereotype, aftercreditsstinger, duringcreditsstinger",2006
2181,150000000,Paramount Pictures,USA,Other,Action,134029801,Mission: Impossible III,PG-13,5.05.2006 00:00,126,6.9,Tom Cruise,275630,Alex Kurtzman,2006,0,-0.106467993,-10,FALSE,956,tt0317919,Mission: Impossible III,"Retired from active duty to train new IMF agents, Ethan Hunt is called back into action to confront sadistic arms dealer, Owen Davian. Hunt must try to protect his girlfriend while working with his new team to complete the mission.",15.687983,The Mission Begins 05:05:06.,Mission: Impossible III,"Adventure, Action, Thriller","de, en, it, zh, cs, cn","CN, DE, US","berlin, cia, vatican, white house, secret identity, secret, explosive, mobile phone, map, traitor, mask, honeymoon, shanghai, pretended murder, secret mission, letter, funeral, covered investigation, to shoot dead, secret agent, video, stamp, hard drive, e-mail, decipherment, suitcase, computer, revenge, murder, mission, hospital, duel, disguise, celebration, good and bad, research laboratory, blast",2006
2182,18000000,Other,USA,Other,Comedy,128505958,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,R,3.11.2006 00:00,84,7.3,Sacha Baron Cohen,312878,Sacha Baron Cohen,2006,1,6.139219889,610,FALSE,496,tt0443453,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,"Kazakh journalist Borat Sagdiyev travels to America to make a documentary. As he zigzags across the nation, Borat meets real people in real situations with hysterical consequences. His backwards behavior generates strong reactions around him exposing prejudices and hypocrisies in American culture.",8.278336,"Come to Kazakhstan, it's nice!",Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,Comedy,"en, he, kk",US,"male nudity, usa, california, prostitute, journalist, rodeo, kazakhstan, demeanor course, chicken, driving school, anti semitism, bear, mockumentary, reporter, aftercreditsstinger, duringcreditsstinger",2006
2183,27000000,Other,Other,Other,Crime,22494487,Lucky Number Slevin,R,7.04.2006 00:00,110,7.8,Josh Hartnett,275930,Jason Smilovic,2006,0,-0.166870852,-20,FALSE,186,tt0425210,Lucky Number Slevin,"Slevin is mistakenly put in the middle of a personal war between the city’s biggest criminal bosses. Under constant watch, Slevin must try not to get killed by an infamous assassin and come up with an idea of how to get out of his current dilemma. A film with many twists and turns.",11.15092,Wrong Time. Wrong Place. Wrong Number.,Lucky Number Slevin,"Drama, Thriller, Crime, Mystery",en,"DE, US","assassination, assassin, identity, sniper, mistake in person, jew, gangster boss, gambling debts, boss, murder, sniper rifle, fbi agent, horse racing, gambler, slevin, caso, hoodlum, black men",2006
2184,110000000,Twentieth Century Fox Film Corporation,USA,Other,Adventure,250863268,Night at the Museum,PG,22.12.2006 00:00,108,6.4,Ben Stiller,257969,Robert Ben Garant,2006,1,1.280575164,130,FALSE,1593,tt0477347,Night at the Museum,"Chaos reigns at the natural history museum when night watchman Larry Daley accidentally stirs up an ancient curse, awakening Attila the Hun, an army of gladiators, a Tyrannosaurus rex and other exhibits. Larry tries desperately to keep the museum under control, but he's fighting a losing battle until President Teddy Roosevelt comes to the rescue.",16.661966,Where History Comes To Life,Night at the Museum,"Action, Adventure, Comedy, Family, Fantasy","en, it, he","US, GB","museum, skeleton, night shift, chaos, genghis khan, maya civilization, natural history, theodore roosevelt, dinosaur, based on children's book, magical object, security guard, duringcreditsstinger, inanimate objects coming to life",2006
2185,75000000,Columbia Pictures,USA,Other,Animation,73661010,Monster House,PG,21.07.2006 00:00,91,6.6,Mitchel Musso,79512,Dan Harmon,2006,0,-0.0178532,0,FALSE,9297,tt0385880,Monster House,"Monsters under the bed are scary enough, but what happens when an entire house is out to get you? Three teens aim to find out when they go up against a decrepit neighboring home and unlock its frightening secrets.",15.402378,The House is . . . ALIVE!,Monster House,"Animation, Comedy, Family, Fantasy",en,US,"monster, secret, toy, children, neighbor, mission, child",2006
2186,160000000,Warner Bros.,USA,Other,Action,60674817,Poseidon,PG-13,12.05.2006 00:00,98,5.6,Richard Dreyfuss,86466,Mark Protosevich,2006,0,-0.620782394,-60,FALSE,503,tt0409182,Poseidon,"A packed cruise ship traveling the Atlantic is hit and overturned by a massive wave, compelling the passengers to begin a dramatic fight for their lives.",6.581669,Mayday,Poseidon,"Adventure, Action, Drama, Thriller","en, es",US,"new year's eve, fire, drowning, cataclysm, loss of father, atlantic ocean, ball, self-abandonment, shipwreck, giant wave, blackout, ship, daughter, single, escape, capsized ship",2006
2187,70000000,DreamWorks,USA,Other,Drama,103365956,Dreamgirls,PG-13,25.12.2006 00:00,130,6.5,Beyoncé Knowles,60034,Tom Eyen,2006,1,0.476656514,50,FALSE,1125,tt0443489,Dreamgirls,"Three young women – Deena Jones, Effie White and Lorrell Robinson – dream of becoming pop stars and they get their wish when they're chosen to be backup singers for the legendary James 'Thunder' Early.",7.739633,One Dream Will Change Everything,Dreamgirls,Drama,en,US,"music record, manager, black people, adultery, soul, show business, drug addiction, oscar award, musical, deceived wife, recording contract, background singer, motown, the supremes, record producer, single, singer, singing, detroit, alcoholic, extramarital affair, music band",2006
2188,23000000,Universal Pictures,USA,Other,Comedy,36323505,Accepted,PG-13,18.08.2006 00:00,93,6.5,Justin Long,110788,Adam Cooper,2006,1,0.579282826,60,FALSE,9788,tt0384793,Accepted,"A high school slacker who's rejected by every school he applies to opts to create his own institution of higher learning, the South Harmon Institute of Technology, on a rundown piece of property near his hometown.",7.06088,When every college turned them down. . . they made one up.,Accepted,Comedy,en,US,"hot dog costume, electro shock, fake school, strait jacket, croquet, sprinkler system",2006
2189,15000000,Other,USA,Other,Drama,9396870,Black Snake Moan,R,2.03.2007 00:00,116,7,Christina Ricci,55548,Craig Brewer,2006,0,-0.373542,-40,FALSE,7874,tt0462200,Black Snake Moan,"A God-fearing bluesman takes to a wild young woman who, as a victim of childhood sexual abuse, is looking everywhere for love, but never quite finding it.",7.050403,To save his soul he must save hers.,Black Snake Moan,Drama,"cs, en",US,"southern usa, blues, military service, independent film",2007
2190,70000000,Metro-Goldwyn-Mayer (MGM),Other,Other,Drama,5971336,Basic Instinct 2,R,31.03.2006 00:00,114,4.2,Sharon Stone,32861,Leora Barish,2006,0,-0.9146952,-90,FALSE,3093,tt0430912,Basic Instinct 2,"Novelist Catherine Tramell is once again in trouble with the law, and Scotland Yard appoints psychiatrist Dr. Michael Glass to evaluate her. Though, like Detective Nick Curran before him, Glass is entranced by Tramell and lured into a seductive game.",15.321902,Everything interesting begins in the mind,Basic Instinct 2,"Crime, Mystery, Thriller","en, de","DE, GB, US","male nudity, sex, legs, soho london, playing god, jacuzzi",2006
2191,26000000,New Line Cinema,USA,Other,Drama,5463019,Little Children,R,9.02.2007 00:00,136,7.6,Kate Winslet,96259,Todd Field,2006,0,-0.789883885,-80,FALSE,1440,tt0404203,Little Children,"The lives of two lovelorn spouses from separate marriages, a registered sex offender, and a disgraced ex-police officer intersect as they struggle to resist their vulnerabilities and temptations.",7.311148,,Little Children,"Romance, Drama",en,US,"skateboarding, mother, american football, adultery, wife husband relationship, small town, eroticism, vororte, pedophilia, loser, infant, housewife, bourgeoisie, deceived wife, playground, stay-at-home dad, castration, psychopath, ex-cop, children, mother daughter relationship, psychopathy, masturbation, extramarital affair",2007
2192,65000000,Columbia Pictures,Other,Other,Adventure,71726025,RV,PG,28.04.2006 00:00,99,5.5,Robin Williams,49145,Geoff Rodkey,2006,1,0.103477308,10,FALSE,9530,tt0449089,RV,"Climbing aboard their mammoth recreational vehicle for a cross-country road trip to the Colorado Rockies, the McNeive family – led by dysfunctional patriarch, Bob – prepares for the adventure of a lifetime. But spending two weeks together in one seriously small space has a way of cramping their style.",11.511424,One Family. Eight Wheels. No brakes.,RV,Comedy,en,"DE, GB, US","father son relationship, workaholic, camping, colorado, rocky mountains, marriage, slapstick, car crash, family vacation, family holiday",2006
2193,65000000,Warner Bros.,USA,Other,Drama,43545364,We Are Marshall,PG,22.12.2006 00:00,131,7.1,Matthew McConaughey,50115,Jamie Linden,2006,0,-0.330071323,-30,FALSE,11170,tt0758794,We Are Marshall,"When a plane crash claims the lives of members of the Marshall University football team and some of its fans, the team's new coach and his surviving players try to keep the football program alive.",5.401746,From the ashes we rose.,We Are Marshall,Drama,en,US,"american football, 1970s, trainer, college, sport",2006
